,accommodation_type,come_from,total,year,month
0,Hotels,Spain,568722,2022,Aug
1,Hotels,Spain,464774,2022,Jul
2,Hotels,Spain,312708,2022,Jun
3,Hotels,Spain,272096,2022,May
4,Hotels,Spain,276491,2022,Apr
5,Hotels,Spain,174139,2022,Mar
6,Hotels,Spain,153048,2022,Feb
7,Hotels,Spain,109775,2022,Jan
8,Hotels,Spain,180211,2021,Dec
9,Hotels,Spain,196209,2021,Nov
10,Hotels,Spain,304785,2021,Oct
11,Hotels,Spain,365209,2021,Sep
12,Hotels,Spain,573951,2021,Aug
13,Hotels,Spain,437167,2021,Jul
14,Hotels,Spain,229307,2021,Jun
15,Hotels,Spain,137888,2021,May
16,Hotels,Spain,93955,2021,Apr
17,Hotels,Spain,81456,2021,Mar
18,Hotels,Spain,38927,2021,Feb
19,Hotels,Spain,39470,2021,Jan
20,Hotels,Spain,48740,2020,Dec
21,Hotels,Spain,47909,2020,Nov
22,Hotels,Spain,126936,2020,Oct
23,Hotels,Spain,190153,2020,Sep
24,Hotels,Spain,357723,2020,Aug
25,Hotels,Spain,239192,2020,Jul
26,Hotels,Spain,53914,2020,Jun
27,Hotels,Spain,4606,2020,May
28,Hotels,Spain,0,2020,Apr
29,Hotels,Spain,74065,2020,Mar
30,Hotels,Spain,171517,2020,Feb
31,Hotels,Spain,151176,2020,Jan
32,Hotels,Spain,207211,2019,Dec
33,Hotels,Spain,197689,2019,Nov
34,Hotels,Spain,273113,2019,Oct
35,Hotels,Spain,330300,2019,Sep
36,Hotels,Spain,504005,2019,Aug
37,Hotels,Spain,404302,2019,Jul
38,Hotels,Spain,290639,2019,Jun
39,Hotels,Spain,257141,2019,May
40,Hotels,Spain,250716,2019,Apr
41,Hotels,Spain,189698,2019,Mar
42,Hotels,Spain,155544,2019,Feb
43,Hotels,Spain,139771,2019,Jan
44,Hotels,Spain,185832,2018,Dec
45,Hotels,Spain,195501,2018,Nov
46,Hotels,Spain,263596,2018,Oct
47,Hotels,Spain,320345,2018,Sep
48,Hotels,Spain,483188,2018,Aug
49,Hotels,Spain,377584,2018,Jul
50,Hotels,Spain,283272,2018,Jun
51,Hotels,Spain,231563,2018,May
52,Hotels,Spain,218486,2018,Apr
53,Hotels,Spain,218929,2018,Mar
54,Hotels,Spain,151232,2018,Feb
55,Hotels,Spain,138288,2018,Jan
56,Hotels,Spain,171455,2017,Dec
57,Hotels,Spain,193308,2017,Nov
58,Hotels,Spain,276745,2017,Oct
59,Hotels,Spain,324660,2017,Sep
60,Hotels,Spain,532857,2017,Aug
61,Hotels,Spain,427993,2017,Jul
62,Hotels,Spain,294836,2017,Jun
63,Hotels,Spain,231162,2017,May
64,Hotels,Spain,275310,2017,Apr
65,Hotels,Spain,183403,2017,Mar
66,Hotels,Spain,150944,2017,Feb
67,Hotels,Spain,133806,2017,Jan
68,Hotels,Spain,158715,2016,Dec
69,Hotels,Spain,176386,2016,Nov
70,Hotels,Spain,271124,2016,Oct
71,Hotels,Spain,327416,2016,Sep
72,Hotels,Spain,526636,2016,Aug
73,Hotels,Spain,434600,2016,Jul
74,Hotels,Spain,290026,2016,Jun
75,Hotels,Spain,224761,2016,May
76,Hotels,Spain,197903,2016,Apr
77,Hotels,Spain,218093,2016,Mar
78,Hotels,Spain,148909,2016,Feb
79,Hotels,Spain,128415,2016,Jan
80,Hotels,Spain,155244,2015,Dec
81,Hotels,Spain,161194,2015,Nov
82,Hotels,Spain,252380,2015,Oct
83,Hotels,Spain,312121,2015,Sep
84,Hotels,Spain,504571,2015,Aug
85,Hotels,Spain,408165,2015,Jul
86,Hotels,Spain,273485,2015,Jun
87,Hotels,Spain,221350,2015,May
88,Hotels,Spain,214954,2015,Apr
89,Hotels,Spain,177739,2015,Mar
90,Hotels,Spain,132654,2015,Feb
91,Hotels,Spain,114604,2015,Jan
92,Hotels,Spain,143794,2014,Dec
93,Hotels,Spain,156078,2014,Nov
94,Hotels,Spain,232581,2014,Oct
95,Hotels,Spain,286817,2014,Sep
96,Hotels,Spain,479843,2014,Aug
97,Hotels,Spain,340620,2014,Jul
98,Hotels,Spain,234163,2014,Jun
99,Hotels,Spain,209214,2014,May
100,Hotels,Spain,204276,2014,Apr
101,Hotels,Spain,147056,2014,Mar
102,Hotels,Spain,129189,2014,Feb
103,Hotels,Spain,105476,2014,Jan
104,Hotels,Spain,139117,2013,Dec
105,Hotels,Spain,156933,2013,Nov
106,Hotels,Spain,208133,2013,Oct
107,Hotels,Spain,270135,2013,Sep
108,Hotels,Spain,451989,2013,Aug
109,Hotels,Spain,325560,2013,Jul
110,Hotels,Spain,227905,2013,Jun
111,Hotels,Spain,196695,2013,May
112,Hotels,Spain,157662,2013,Apr
113,Hotels,Spain,178499,2013,Mar
114,Hotels,Spain,118884,2013,Feb
115,Hotels,Spain,113740,2013,Jan
116,Hotels,Spain,133041,2012,Dec
117,Hotels,Spain,153029,2012,Nov
118,Hotels,Spain,218505,2012,Oct
119,Hotels,Spain,252680,2012,Sep
120,Hotels,Spain,398558,2012,Aug
121,Hotels,Spain,293436,2012,Jul
122,Hotels,Spain,226777,2012,Jun
123,Hotels,Spain,182177,2012,May
124,Hotels,Spain,206239,2012,Apr
125,Hotels,Spain,156904,2012,Mar
126,Hotels,Spain,138387,2012,Feb
127,Hotels,Spain,113860,2012,Jan
128,Hotels,Spain,140786,2011,Dec
129,Hotels,Spain,151606,2011,Nov
130,Hotels,Spain,232510,2011,Oct
131,Hotels,Spain,275096,2011,Sep
132,Hotels,Spain,417788,2011,Aug
133,Hotels,Spain,343931,2011,Jul
134,Hotels,Spain,243176,2011,Jun
135,Hotels,Spain,201701,2011,May
136,Hotels,Spain,215276,2011,Apr
137,Hotels,Spain,160293,2011,Mar
138,Hotels,Spain,132340,2011,Feb
139,Hotels,Spain,116959,2011,Jan
140,Hotels,Spain,166347,2010,Dec
141,Hotels,Spain,186311,2010,Nov
142,Hotels,Spain,291408,2010,Oct
143,Hotels,Spain,326117,2010,Sep
144,Hotels,Spain,451126,2010,Aug
145,Hotels,Spain,364717,2010,Jul
146,Hotels,Spain,292478,2010,Jun
147,Hotels,Spain,262904,2010,May
148,Hotels,Spain,248503,2010,Apr
149,Hotels,Spain,201437,2010,Mar
150,Hotels,Spain,147111,2010,Feb
151,Hotels,Spain,125731,2010,Jan
152,Hotels,Spain,155555,2009,Dec
153,Hotels,Spain,171658,2009,Nov
154,Hotels,Spain,254540,2009,Oct
155,Hotels,Spain,282148,2009,Sep
156,Hotels,Spain,436526,2009,Aug
157,Hotels,Spain,327882,2009,Jul
158,Hotels,Spain,239428,2009,Jun
159,Hotels,Spain,221102,2009,May
160,Hotels,Spain,214435,2009,Apr
161,Hotels,Spain,174744,2009,Mar
162,Hotels,Spain,147568,2009,Feb
163,Hotels,Spain,131600,2009,Jan
164,Hotels,Spain,149259,2008,Dec
165,Hotels,Spain,179452,2008,Nov
166,Hotels,Spain,251234,2008,Oct
167,Hotels,Spain,267969,2008,Sep
168,Hotels,Spain,418257,2008,Aug
169,Hotels,Spain,324767,2008,Jul
170,Hotels,Spain,246229,2008,Jun
171,Hotels,Spain,244517,2008,May
172,Hotels,Spain,205601,2008,Apr
173,Hotels,Spain,230286,2008,Mar
174,Hotels,Spain,171467,2008,Feb
175,Hotels,Spain,150410,2008,Jan
176,Hotels,Spain,172760,2007,Dec
177,Hotels,Spain,205599,2007,Nov
178,Hotels,Spain,276480,2007,Oct
179,Hotels,Spain,303405,2007,Sep
180,Hotels,Spain,457726,2007,Aug
181,Hotels,Spain,351175,2007,Jul
182,Hotels,Spain,258681,2007,Jun
183,Hotels,Spain,222944,2007,May
184,Hotels,Spain,252003,2007,Apr
185,Hotels,Spain,202108,2007,Mar
186,Hotels,Spain,154763,2007,Feb
187,Hotels,Spain,150174,2007,Jan
188,Hotels,Spain,165020,2006,Dec
189,Hotels,Spain,188688,2006,Nov
190,Hotels,Spain,246768,2006,Oct
191,Hotels,Spain,286742,2006,Sep
192,Hotels,Spain,442343,2006,Aug
193,Hotels,Spain,356589,2006,Jul
194,Hotels,Spain,264688,2006,Jun
195,Hotels,Spain,231881,2006,May
196,Hotels,Spain,260980,2006,Apr
197,Hotels,Spain,194813,2006,Mar
198,Hotels,Spain,157591,2006,Feb
199,Hotels,Spain,148675,2006,Jan
200,Hotels,Spain,164919,2005,Dec
201,Hotels,Spain,197524,2005,Nov
202,Hotels,Spain,240793,2005,Oct
203,Hotels,Spain,295630,2005,Sep
204,Hotels,Spain,468195,2005,Aug
205,Hotels,Spain,365832,2005,Jul
206,Hotels,Spain,254693,2005,Jun
207,Hotels,Spain,223232,2005,May
208,Hotels,Spain,200809,2005,Apr
209,Hotels,Spain,214316,2005,Mar
210,Hotels,Spain,146436,2005,Feb
211,Hotels,Spain,130891,2005,Jan
212,Hotels,Spain,172007,2004,Dec
213,Hotels,Spain,193019,2004,Nov
214,Hotels,Spain,290065,2004,Oct
215,Hotels,Spain,338609,2004,Sep
216,Hotels,Spain,468415,2004,Aug
217,Hotels,Spain,361781,2004,Jul
218,Hotels,Spain,295654,2004,Jun
219,Hotels,Spain,254221,2004,May
220,Hotels,Spain,244930,2004,Apr
221,Hotels,Spain,186054,2004,Mar
222,Hotels,Spain,151684,2004,Feb
223,Hotels,Spain,132698,2004,Jan
224,Hotels,Spain,142905,2003,Dec
225,Hotels,Spain,158651,2003,Nov
226,Hotels,Spain,212470,2003,Oct
227,Hotels,Spain,284889,2003,Sep
228,Hotels,Spain,425793,2003,Aug
229,Hotels,Spain,294373,2003,Jul
230,Hotels,Spain,220996,2003,Jun
231,Hotels,Spain,195477,2003,May
232,Hotels,Spain,182461,2003,Apr
233,Hotels,Spain,155501,2003,Mar
234,Hotels,Spain,123509,2003,Feb
235,Hotels,Spain,122462,2003,Jan
236,Hotels,Spain,123353,2002,Dec
237,Hotels,Spain,136043,2002,Nov
238,Hotels,Spain,183697,2002,Oct
239,Hotels,Spain,208683,2002,Sep
240,Hotels,Spain,377593,2002,Aug
241,Hotels,Spain,251747,2002,Jul
242,Hotels,Spain,177250,2002,Jun
243,Hotels,Spain,157533,2002,May
244,Hotels,Spain,146223,2002,Apr
245,Hotels,Spain,166786,2002,Mar
246,Hotels,Spain,113314,2002,Feb
247,Hotels,Spain,96185,2002,Jan
248,Hotels,Spain,121860,2001,Dec
249,Hotels,Spain,140210,2001,Nov
250,Hotels,Spain,176900,2001,Oct
251,Hotels,Spain,213581,2001,Sep
252,Hotels,Spain,355364,2001,Aug
253,Hotels,Spain,239528,2001,Jul
254,Hotels,Spain,171601,2001,Jun
255,Hotels,Spain,147902,2001,May
256,Hotels,Spain,158236,2001,Apr
257,Hotels,Spain,129918,2001,Mar
258,Hotels,Spain,106581,2001,Feb
259,Hotels,Spain,101507,2001,Jan
520,Hotels,Foreign,157822,2022,Aug
521,Hotels,Foreign,150376,2022,Jul
522,Hotels,Foreign,168803,2022,Jun
523,Hotels,Foreign,170461,2022,May
524,Hotels,Foreign,102536,2022,Apr
525,Hotels,Foreign,41371,2022,Mar
526,Hotels,Foreign,24579,2022,Feb
527,Hotels,Foreign,17605,2022,Jan
528,Hotels,Foreign,22331,2021,Dec
529,Hotels,Foreign,34675,2021,Nov
530,Hotels,Foreign,94344,2021,Oct
531,Hotels,Foreign,99283,2021,Sep
532,Hotels,Foreign,82000,2021,Aug
533,Hotels,Foreign,61787,2021,Jul
534,Hotels,Foreign,40803,2021,Jun
535,Hotels,Foreign,16311,2021,May
536,Hotels,Foreign,6941,2021,Apr
537,Hotels,Foreign,5974,2021,Mar
538,Hotels,Foreign,3713,2021,Feb
539,Hotels,Foreign,4377,2021,Jan
540,Hotels,Foreign,4356,2020,Dec
541,Hotels,Foreign,5354,2020,Nov
542,Hotels,Foreign,15356,2020,Oct
543,Hotels,Foreign,21403,2020,Sep
544,Hotels,Foreign,38622,2020,Aug
545,Hotels,Foreign,25567,2020,Jul
546,Hotels,Foreign,3034,2020,Jun
547,Hotels,Foreign,441,2020,May
548,Hotels,Foreign,0,2020,Apr
549,Hotels,Foreign,15444,2020,Mar
550,Hotels,Foreign,35438,2020,Feb
551,Hotels,Foreign,29141,2020,Jan
552,Hotels,Foreign,32696,2019,Dec
553,Hotels,Foreign,43857,2019,Nov
554,Hotels,Foreign,141469,2019,Oct
555,Hotels,Foreign,197865,2019,Sep
556,Hotels,Foreign,156802,2019,Aug
557,Hotels,Foreign,134432,2019,Jul
558,Hotels,Foreign,168198,2019,Jun
559,Hotels,Foreign,168166,2019,May
560,Hotels,Foreign,111219,2019,Apr
561,Hotels,Foreign,46332,2019,Mar
562,Hotels,Foreign,26732,2019,Feb
563,Hotels,Foreign,26066,2019,Jan
564,Hotels,Foreign,36030,2018,Dec
565,Hotels,Foreign,41644,2018,Nov
566,Hotels,Foreign,120873,2018,Oct
567,Hotels,Foreign,171572,2018,Sep
568,Hotels,Foreign,155147,2018,Aug
569,Hotels,Foreign,130582,2018,Jul
570,Hotels,Foreign,143035,2018,Jun
571,Hotels,Foreign,151154,2018,May
572,Hotels,Foreign,84224,2018,Apr
573,Hotels,Foreign,48437,2018,Mar
574,Hotels,Foreign,30444,2018,Feb
575,Hotels,Foreign,25721,2018,Jan
576,Hotels,Foreign,30677,2017,Dec
577,Hotels,Foreign,45864,2017,Nov
578,Hotels,Foreign,152106,2017,Oct
579,Hotels,Foreign,203179,2017,Sep
580,Hotels,Foreign,172552,2017,Aug
581,Hotels,Foreign,160147,2017,Jul
582,Hotels,Foreign,172121,2017,Jun
583,Hotels,Foreign,167848,2017,May
584,Hotels,Foreign,101943,2017,Apr
585,Hotels,Foreign,39157,2017,Mar
586,Hotels,Foreign,28754,2017,Feb
587,Hotels,Foreign,24828,2017,Jan
588,Hotels,Foreign,29248,2016,Dec
589,Hotels,Foreign,39986,2016,Nov
590,Hotels,Foreign,135116,2016,Oct
591,Hotels,Foreign,190246,2016,Sep
592,Hotels,Foreign,176566,2016,Aug
593,Hotels,Foreign,149827,2016,Jul
594,Hotels,Foreign,168635,2016,Jun
595,Hotels,Foreign,161431,2016,May
596,Hotels,Foreign,83403,2016,Apr
597,Hotels,Foreign,44159,2016,Mar
598,Hotels,Foreign,24315,2016,Feb
599,Hotels,Foreign,20486,2016,Jan
600,Hotels,Foreign,27454,2015,Dec
601,Hotels,Foreign,36967,2015,Nov
602,Hotels,Foreign,121910,2015,Oct
603,Hotels,Foreign,173654,2015,Sep
604,Hotels,Foreign,171355,2015,Aug
605,Hotels,Foreign,153172,2015,Jul
606,Hotels,Foreign,161539,2015,Jun
607,Hotels,Foreign,151743,2015,May
608,Hotels,Foreign,81877,2015,Apr
609,Hotels,Foreign,36897,2015,Mar
610,Hotels,Foreign,21465,2015,Feb
611,Hotels,Foreign,19695,2015,Jan
612,Hotels,Foreign,23560,2014,Dec
613,Hotels,Foreign,30700,2014,Nov
614,Hotels,Foreign,100843,2014,Oct
615,Hotels,Foreign,153019,2014,Sep
616,Hotels,Foreign,151107,2014,Aug
617,Hotels,Foreign,122714,2014,Jul
618,Hotels,Foreign,130931,2014,Jun
619,Hotels,Foreign,133714,2014,May
620,Hotels,Foreign,71011,2014,Apr
621,Hotels,Foreign,26479,2014,Mar
622,Hotels,Foreign,18179,2014,Feb
623,Hotels,Foreign,16207,2014,Jan
624,Hotels,Foreign,19527,2013,Dec
625,Hotels,Foreign,26677,2013,Nov
626,Hotels,Foreign,81785,2013,Oct
627,Hotels,Foreign,122999,2013,Sep
628,Hotels,Foreign,125507,2013,Aug
629,Hotels,Foreign,102933,2013,Jul
630,Hotels,Foreign,114337,2013,Jun
631,Hotels,Foreign,107480,2013,May
632,Hotels,Foreign,58292,2013,Apr
633,Hotels,Foreign,34389,2013,Mar
634,Hotels,Foreign,19090,2013,Feb
635,Hotels,Foreign,15890,2013,Jan
636,Hotels,Foreign,22566,2012,Dec
637,Hotels,Foreign,25488,2012,Nov
638,Hotels,Foreign,73689,2012,Oct
639,Hotels,Foreign,113770,2012,Sep
640,Hotels,Foreign,114037,2012,Aug
641,Hotels,Foreign,88763,2012,Jul
642,Hotels,Foreign,87989,2012,Jun
643,Hotels,Foreign,92498,2012,May
644,Hotels,Foreign,57924,2012,Apr
645,Hotels,Foreign,28623,2012,Mar
646,Hotels,Foreign,19718,2012,Feb
647,Hotels,Foreign,17688,2012,Jan
648,Hotels,Foreign,19958,2011,Dec
649,Hotels,Foreign,25147,2011,Nov
650,Hotels,Foreign,68945,2011,Oct
651,Hotels,Foreign,102556,2011,Sep
652,Hotels,Foreign,115487,2011,Aug
653,Hotels,Foreign,92280,2011,Jul
654,Hotels,Foreign,94352,2011,Jun
655,Hotels,Foreign,85954,2011,May
656,Hotels,Foreign,54829,2011,Apr
657,Hotels,Foreign,27610,2011,Mar
658,Hotels,Foreign,19199,2011,Feb
659,Hotels,Foreign,16289,2011,Jan
660,Hotels,Foreign,22758,2010,Dec
661,Hotels,Foreign,26297,2010,Nov
662,Hotels,Foreign,75055,2010,Oct
663,Hotels,Foreign,102155,2010,Sep
664,Hotels,Foreign,111030,2010,Aug
665,Hotels,Foreign,95953,2010,Jul
666,Hotels,Foreign,87775,2010,Jun
667,Hotels,Foreign,91029,2010,May
