destination,come_from,year,month,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,travellers,nights,avg_stay
Spain,Spain,2016,Jul,5504356.0,14586701.0,2.6500286318690143,348915.0,1002234.0,2.872430248054684,5853271.0,15588935.0,2.6632860498001887
Spain,Spain,2016,Aug,5993466.0,17245641.0,2.877406996218882,427987.0,1578783.0,3.6888573718360607,6421453.0,18824424.0,2.9314898045660382
Spain,Spain,2016,Sep,4672782.0,11216422.0,2.4003734820070783,253423.0,560201.0,2.2105373229738423,4926205.0,11776623.0,2.3906075772323727
Spain,Spain,2016,Oct,4358634.0,9442129.0,2.166304626633023,279611.0,598887.0,2.1418577952941766,4638245.0,10041016.0,2.1648308789207986
Spain,Spain,2016,Nov,3186298.0,6476574.0,2.032632854805169,189953.0,378463.0,1.9924033839949882,3376251.0,6855037.0,2.030369483785418
Spain,Spain,2016,Dec,3231853.0,6581936.0,2.036582728236711,266850.0,628132.0,2.3538767097620386,3498703.0,7210068.0,2.060783095907255
Spain,Spain,2017,Jan,2655015.0,5316890.0,2.002583789545445,117588.0,251917.0,2.1423699697248018,2772603.0,5568807.0,2.0085122175803747
Spain,Spain,2017,Feb,3157734.0,6225212.0,1.971417478482988,168635.0,328512.0,1.9480653482373174,3326369.0,6553724.0,1.9702336090794497
Spain,Spain,2017,Mar,3706176.0,7938883.0,2.142068536410575,210366.0,400765.0,1.905084471825295,3916542.0,8339648.0,2.1293396062138488
Spain,Spain,2017,Apr,4688384.0,10757733.0,2.294550318403953,347184.0,861071.0,2.4801574957371306,5035568.0,11618804.0,2.3073472545698914
Spain,Spain,2017,May,4177945.0,9023683.0,2.1598376713910787,226050.0,453997.0,2.0083919486839195,4403995.0,9477680.0,2.1520642053408325
Spain,Spain,2017,Jun,4785681.0,10850740.0,2.2673345757897363,286697.0,593649.0,2.070649501041169,5072378.0,11444389.0,2.2562176951323423
Spain,Spain,2017,Jul,5453609.0,14336386.0,2.628788752549,374218.0,1060164.0,2.83301177388581,5827827.0,15396550.0,2.6419023763059544
Spain,Spain,2017,Aug,5970747.0,17063116.0,2.8577858013411053,454211.0,1689173.0,3.7189169791132315,6424958.0,18752289.0,2.918663281534292
Spain,Spain,2017,Sep,4763407.0,11356928.0,2.384202735563012,295266.0,659315.0,2.232952659635718,5058673.0,12016243.0,2.375374530039795
Spain,Spain,2017,Oct,4302798.0,9259469.0,2.1519646053567936,275768.0,598195.0,2.1691965710307213,4578566.0,9857664.0,2.1530024902993645
Spain,Spain,2017,Nov,3340928.0,6723998.0,2.0126138605800543,200857.0,395854.0,1.9708250148115325,3541785.0,7119852.0,2.0102439871420765
Spain,Spain,2017,Dec,3461708.0,6983672.0,2.017406436360317,308404.0,783207.0,2.5395487736864633,3770112.0,7766879.0,2.0601189036293883
Spain,Spain,2018,Jan,2743159.0,5459601.0,1.990260498935716,122354.0,245173.0,2.0038004478807396,2865513.0,5704774.0,1.9908386386660957
Spain,Spain,2018,Feb,3208522.0,6238722.0,1.9444223851355857,165555.0,322464.0,1.9477756636767238,3374077.0,6561186.0,1.944586919622759
Spain,Spain,2018,Mar,4136756.0,8972022.0,2.1688545323920483,286691.0,671497.0,2.3422325779323385,4423447.0,9643519.0,2.1800914535655114
Spain,Spain,2018,Apr,4154873.0,9259508.0,2.2285898991377113,272291.0,590474.0,2.1685402749264573,4427164.0,9849982.0,2.224896570355198
Spain,Spain,2018,May,4250360.0,9188503.0,2.1618175872161416,238474.0,473314.0,1.9847614414988637,4488834.0,9661817.0,2.1524112943361238
Spain,Spain,2018,Jun,4868754.0,10857338.0,2.2300034053887297,308092.0,636879.0,2.0671714942289965,5176846.0,11494217.0,2.2203127155028373
Spain,Spain,2018,Jul,5380698.0,14185066.0,2.636287336698696,355468.0,1006319.0,2.830969313693497,5736166.0,15191385.0,2.6483517039081503
Spain,Spain,2018,Aug,6181557.0,17534070.0,2.836513519166773,478559.0,1688517.0,3.528336109027309,6660116.0,19222587.0,2.8862240537552197
Spain,Spain,2018,Sep,4840570.0,11410767.0,2.3573188694719835,309483.0,674832.0,2.180513953916693,5150053.0,12085599.0,2.346694101983028
Spain,Spain,2018,Oct,4354922.0,9285954.0,2.132289395768742,295083.0,626720.0,2.1238770108749065,4650005.0,9912674.0,2.131755557252089
Spain,Spain,2018,Nov,3551431.0,7155122.0,2.0147151950861497,254291.0,530099.0,2.0846156568655596,3805722.0,7685221.0,2.0193858090527894
Spain,Spain,2018,Dec,3494108.0,6953070.0,1.989941352700031,309788.0,784980.0,2.533926427104988,3803896.0,7738050.0,2.0342433126457715
Spain,Spain,2019,Jan,2755656.0,5499882.0,1.9958521673242233,121099.0,251440.0,2.0763177235154706,2876755.0,5751322.0,1.9992394208057342
Spain,Spain,2019,Feb,3315368.0,6396288.0,1.929284471588071,170492.0,321656.0,1.8866339769607958,3485860.0,6717944.0,1.9271984531794162
Spain,Spain,2019,Mar,4033782.0,8482404.0,2.102841452512803,249268.0,486163.0,1.950362661873967,4283050.0,8968567.0,2.0939673830564667
Spain,Spain,2019,Apr,4470668.0,10124829.0,2.264723974135409,309069.0,768872.0,2.487703393093452,4779737.0,10893701.0,2.279142346116533
Spain,Spain,2019,May,4578814.0,9830228.0,2.1468939336692863,271622.0,553155.0,2.0364882078771234,4850436.0,10383383.0,2.140711268017968
Spain,Spain,2019,Jun,5183371.0,11606159.0,2.2391140823221027,334150.0,697327.0,2.0868681729762084,5517521.0,12303486.0,2.229893823693648
Spain,Spain,2019,Jul,5669457.0,14871768.0,2.62313798305552,390209.0,1092819.0,2.800599166087917,6059666.0,15964587.0,2.634565502455086
Spain,Spain,2019,Aug,6432729.0,18245766.0,2.8363958749078346,513135.0,1785166.0,3.4789402398978826,6945864.0,20030932.0,2.8838646999135027
Spain,Spain,2019,Sep,4809515.0,11541054.0,2.399629484469848,296409.0,669151.0,2.2575259185787204,5105924.0,12210205.0,2.3913800910471834
Spain,Spain,2019,Oct,4321124.0,8784169.0,2.0328435379313343,291487.0,570230.0,1.9562793537962242,4612611.0,9354399.0,2.0280051797127485
Spain,Spain,2019,Nov,3585911.0,7200004.0,2.007859090758248,271157.0,543782.0,2.0054138377397597,3857068.0,7743786.0,2.0076871862253918
Spain,Spain,2019,Dec,3577792.0,7026688.0,1.9639733109135467,313967.0,776363.0,2.472753505941707,3891759.0,7803051.0,2.0050190672135657
Spain,Spain,2020,Jan,2926703.0,5705057.0,1.9493119048977638,140927.0,289188.0,2.0520411276760306,3067630.0,5994245.0,1.9540312879975748
Spain,Spain,2020,Feb,3636463.0,7003972.0,1.9260396709659908,200636.0,391086.0,1.9492314440080545,3837099.0,7395058.0,1.9272523330776714
Spain,Spain,2020,Mar,1455613.0,3080076.0,2.115999238808667,45841.0,101420.0,2.212429920813246,1501454.0,3181496.0,2.1189433708924814
Spain,Spain,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,Spain,2020,May,84804.0,220577.0,2.601021178246309,0.0,0.0,0.0,84804.0,220577.0,2.601021178246309
Spain,Spain,2020,Jun,824393.0,1548421.0,1.8782558803871454,113624.0,268569.0,2.363664366683095,938017.0,1816990.0,1.93705444570834
Spain,Spain,2020,Jul,3271958.0,7561439.0,2.31098290381478,387241.0,1290945.0,3.3336991692511897,3659199.0,8852384.0,2.4192136038515533
Spain,Spain,2020,Aug,4648568.0,12058039.0,2.5939254841490973,493393.0,1931050.0,3.9138171802194193,5141961.0,13989089.0,2.720574699030195
Spain,Spain,2020,Sep,2905879.0,6393060.0,2.200043429199908,241882.0,619362.0,2.5605956623477564,3147761.0,7012422.0,2.227749184261448
Spain,Spain,2020,Oct,1917987.0,3758168.0,1.9594335102375564,151171.0,359394.0,2.3774004273306386,2069158.0,4117562.0,1.989969833139857
Spain,Spain,2020,Nov,925018.0,1799183.0,1.945024853570417,0.0,0.0,0.0,925018.0,1799183.0,1.945024853570417
Spain,Spain,2020,Dec,1097429.0,2023056.0,1.843450464676986,80114.0,203466.0,2.539705919065332,1177543.0,2226522.0,1.890820122916955
Spain,Spain,2021,Jan,889575.0,1682063.0,1.8908613663828233,30598.0,92474.0,3.0222236747499838,920173.0,1774537.0,1.9284819267681186
Spain,Spain,2021,Feb,975226.0,1774784.0,1.819869445646445,31942.0,91154.0,2.8537348944962746,1007168.0,1865938.0,1.852658146406558
Spain,Spain,2021,Mar,1456708.0,2591447.0,1.7789749215354071,92575.0,219642.0,2.3725843910342963,1549283.0,2811089.0,1.8144451336521474
Spain,Spain,2021,Apr,1559023.0,2841406.0,1.8225555363840047,115622.0,283682.0,2.4535296050924567,1674645.0,3125088.0,1.8661196850675814
Spain,Spain,2021,May,2580060.0,4695099.0,1.8197634938722356,168571.0,353683.0,2.0981248257410825,2748631.0,5048782.0,1.8368351372010285
Spain,Spain,2021,Jun,4179628.0,8961374.0,2.144060189088598,273018.0,639844.0,2.343596392911823,4452646.0,9601218.0,2.1562949311488047
Spain,Spain,2021,Jul,5772248.0,14839925.0,2.57090911547806,444624.0,1398478.0,3.1453047968620678,6216872.0,16238403.0,2.6119892769225426
Spain,Spain,2021,Aug,6935006.0,19570475.0,2.821983859855348,550263.0,2082378.0,3.7843322193205795,7485269.0,21652853.0,2.8927287716713987
Spain,Spain,2021,Sep,4952050.0,11812962.0,2.385469048171969,339826.0,820659.0,2.414938821632247,5291876.0,12633621.0,2.3873614952428968
Spain,Spain,2021,Oct,4590112.0,9526090.0,2.075350231105472,368062.0,851907.0,2.3145747183898364,4958174.0,10377997.0,2.0931086726686075
Spain,Spain,2021,Nov,3218059.0,6088018.0,1.8918292051202292,222429.0,464356.0,2.0876594328976887,3440488.0,6552374.0,1.9044897119245874
Spain,Spain,2021,Dec,3164988.0,6316273.0,1.995670441720474,267455.0,681559.0,2.54831280028416,3432443.0,6997832.0,2.0387321799662805
Spain,Spain,2022,Jan,2328516.0,4503078.0,1.9338832114531315,125924.0,288042.0,2.2874273371239795,2454440.0,4791120.0,1.9520216424113035
Spain,Spain,2022,Feb,3167837.0,6023724.0,1.9015258676503872,187096.0,397082.0,2.1223436096976953,3354933.0,6420806.0,1.9138403061998555
Spain,Spain,2022,Mar,3437064.0,7097589.0,2.0650150826402998,190368.0,395965.0,2.0799976886871745,3627432.0,7493554.0,2.0658013713282566
Spain,Spain,2022,Apr,4704951.0,10227402.0,2.1737531379179083,341359.0,843266.0,2.4703201028828885,5046310.0,11070668.0,2.1938144901918433
Spain,Spain,2022,May,4650038.0,9970268.0,2.144126134022991,270110.0,565274.0,2.0927548035985337,4920148.0,10535542.0,2.1413059119359823
Spain,Spain,2022,Jun,5411699.0,12157399.0,2.2465031776527113,308637.0,698611.0,2.2635361282023867,5720336.0,12856010.0,2.247422179396455
Spain,Spain,2022,Jul,6067696.0,15644101.0,2.5782605127217977,430990.0,1296106.0,3.007276270911158,6498686.0,16940207.0,2.6067126492955652
Spain,Spain,2022,Aug,6506701.0,18214033.0,2.799273087852047,504888.0,1866009.0,3.695887008603888,7011589.0,20080042.0,2.86383614327651
Galicia,Spain,2001,Jan,101507.0,219875.0,2.1661067709616084,3112.0,4579.0,1.4714010282776349,104619.0,224454.0,2.1454420325179937
Galicia,Spain,2001,Feb,106581.0,225723.0,2.1178540265150447,3755.0,6119.0,1.629560585885486,110336.0,231842.0,2.101236223897912
Galicia,Spain,2001,Mar,129918.0,286968.0,2.2088394217891287,3677.0,5094.0,1.3853685069350015,133595.0,292062.0,2.186174632284142
Galicia,Spain,2001,Apr,158236.0,368551.0,2.329122323617887,8849.0,19819.0,2.239688100350322,167085.0,388370.0,2.3243857916629262
Galicia,Spain,2001,May,147902.0,342371.0,2.3148503738962285,5046.0,8199.0,1.6248513674197385,152948.0,350570.0,2.292086199231111
Galicia,Spain,2001,Jun,171601.0,396343.0,2.3096776825309875,6531.0,11269.0,1.7254631756239474,178132.0,407612.0,2.288258145644803
Galicia,Spain,2001,Jul,239528.0,620542.0,2.590686683811496,11132.0,29292.0,2.6313330937836867,250660.0,649834.0,2.5924918215909996
Galicia,Spain,2001,Aug,355364.0,1001757.0,2.818960277349422,20723.0,64045.0,3.0905274332866863,376087.0,1065802.0,2.8339240654423046
Galicia,Spain,2001,Sep,213581.0,525114.0,2.4586175736605784,9722.0,21428.0,2.204073235959679,223303.0,546542.0,2.4475354115260433
Galicia,Spain,2001,Oct,176900.0,409983.0,2.3175975127190505,7865.0,14814.0,1.8835346471710108,184765.0,424797.0,2.2991205044245393
Galicia,Spain,2001,Nov,140210.0,307451.0,2.19278938734755,6385.0,10736.0,1.681440877055599,146595.0,318187.0,2.170517411917187
Galicia,Spain,2001,Dec,121860.0,259180.0,2.126866896438536,6111.0,12664.0,2.0723285877925055,127971.0,271844.0,2.124262528229052
Galicia,Spain,2002,Jan,96185.0,196889.0,2.046982377709622,3126.0,5429.0,1.736724248240563,99311.0,202318.0,2.037216421141666
Galicia,Spain,2002,Feb,113314.0,244896.0,2.1612157368021605,4306.0,7042.0,1.6353924756154203,117620.0,251938.0,2.141965652099983
Galicia,Spain,2002,Mar,166786.0,393199.0,2.357506025685609,9583.0,21641.0,2.2582698528644474,176369.0,414840.0,2.3521140336453685
Galicia,Spain,2002,Apr,146223.0,348920.0,2.3862183103889265,5420.0,9925.0,1.831180811808118,151643.0,358845.0,2.366380248346445
Galicia,Spain,2002,May,157533.0,390835.0,2.4809722407368615,7359.0,14113.0,1.9177877428998504,164892.0,404948.0,2.455837760473522
Galicia,Spain,2002,Jun,177250.0,438313.0,2.472851904090268,6852.0,12815.0,1.87025685931115,184102.0,451128.0,2.450424221355553
Galicia,Spain,2002,Jul,251747.0,660803.0,2.6248694125451344,14728.0,40097.0,2.722501357957632,266475.0,700900.0,2.6302655033305187
Galicia,Spain,2002,Aug,377593.0,1047092.0,2.7730704753530917,24712.0,80853.0,3.2718112657818064,402305.0,1127945.0,2.803706143348952
Galicia,Spain,2002,Sep,208683.0,532005.0,2.54934517905148,11115.0,25625.0,2.3054430949167792,219798.0,557630.0,2.5370112557894067
Galicia,Spain,2002,Oct,183697.0,454979.0,2.4767905844951197,9031.0,15172.0,1.6799911416232975,192728.0,470151.0,2.4394535303640366
Galicia,Spain,2002,Nov,136043.0,326496.0,2.399947075556993,6688.0,12063.0,1.8036782296650717,142731.0,338559.0,2.3720074826071422
Galicia,Spain,2002,Dec,123353.0,275176.0,2.230801034429645,6688.0,12063.0,1.8036782296650717,130041.0,287239.0,2.2088341369260465
Galicia,Spain,2003,Jan,122462.0,247441.0,2.0205533144975583,3438.0,5571.0,1.6204188481675392,125900.0,253012.0,2.009626687847498
Galicia,Spain,2003,Feb,123509.0,246385.0,1.9948748674185688,5190.0,7330.0,1.4123314065510597,128699.0,253715.0,1.9713828390274983
Galicia,Spain,2003,Mar,155501.0,312960.0,2.012591558896727,6695.0,10606.0,1.584167289021658,162196.0,323566.0,1.9949073959900367
Galicia,Spain,2003,Apr,182461.0,371767.0,2.037514866190583,10684.0,23514.0,2.200861100711344,193145.0,395281.0,2.046550519040099
Galicia,Spain,2003,May,195477.0,407063.0,2.0824086721199935,7332.0,14567.0,1.9867703218767048,202809.0,421630.0,2.078951131360048
Galicia,Spain,2003,Jun,220996.0,466540.0,2.1110789335553584,7887.0,13346.0,1.692151641942437,228883.0,479886.0,2.096643263151916
Galicia,Spain,2003,Jul,294373.0,676360.0,2.29762919833001,14377.0,34602.0,2.4067607984976003,308750.0,710962.0,2.302710931174089
Galicia,Spain,2003,Aug,425793.0,1072956.0,2.519900515038998,24769.0,79712.0,3.218216318785579,450562.0,1152668.0,2.5582894252067416
Galicia,Spain,2003,Sep,284889.0,612544.0,2.150114606039545,11404.0,25523.0,2.2380743598737287,296293.0,638067.0,2.15350008268842
Galicia,Spain,2003,Oct,212470.0,452477.0,2.129604179413564,8339.0,14344.0,1.7201103249790142,220809.0,466821.0,2.1141393693191852
Galicia,Spain,2003,Nov,158651.0,332031.0,2.092838998808706,6267.0,10218.0,1.630445189085687,164918.0,342249.0,2.0752677088007374
Galicia,Spain,2003,Dec,142905.0,282537.0,1.9770966726146741,10546.0,19808.0,1.878247676844301,153451.0,302345.0,1.9703032238304083
Galicia,Spain,2004,Jan,132698.0,261089.0,1.9675428416404166,4628.0,7817.0,1.689066551426102,137326.0,268906.0,1.9581579598910621
Galicia,Spain,2004,Feb,151684.0,297824.0,1.963450330951188,6513.0,10766.0,1.6530016889298327,158197.0,308590.0,1.9506691024482132
Galicia,Spain,2004,Mar,186054.0,374700.0,2.01393143925957,7888.0,13301.0,1.6862322515212982,193942.0,388001.0,2.000603273143517
Galicia,Spain,2004,Apr,244930.0,498705.0,2.036112358633079,13283.0,27563.0,2.075058345253331,258213.0,526268.0,2.0381158191105793
Galicia,Spain,2004,May,254221.0,525853.0,2.0684876544423947,11538.0,18858.0,1.6344253770150805,265759.0,544711.0,2.0496427214130097
Galicia,Spain,2004,Jun,295654.0,639399.0,2.1626597306310753,11970.0,20478.0,1.7107769423558896,307624.0,659877.0,2.145076456973448
Galicia,Spain,2004,Jul,361781.0,851761.0,2.354355259120849,18248.0,41043.0,2.249177992108724,380029.0,892804.0,2.3493049214665196
Galicia,Spain,2004,Aug,468415.0,1174325.0,2.5070183491135,29864.0,89155.0,2.9853669970533083,498279.0,1263480.0,2.5356878375368015
Galicia,Spain,2004,Sep,338609.0,756724.0,2.2348017920374237,14703.0,29258.0,1.9899340270693056,353312.0,785982.0,2.2246116746671496
Galicia,Spain,2004,Oct,290065.0,604603.0,2.084370744488304,14469.0,27553.0,1.9042781118252816,304534.0,632156.0,2.075814194802551
Galicia,Spain,2004,Nov,193019.0,393148.0,2.0368357519207954,6904.0,11760.0,1.7033603707995364,199923.0,404908.0,2.0253197481030196
Galicia,Spain,2004,Dec,172007.0,357886.0,2.08064788060951,9927.0,20058.0,2.020550015110305,181934.0,377944.0,2.0773687161278267
Galicia,Spain,2005,Jan,130891.0,260905.0,1.993299768509676,4435.0,7075.0,1.5952649379932355,135326.0,267980.0,1.9802550877141125
Galicia,Spain,2005,Feb,146436.0,280656.0,1.916577890682619,5013.0,7907.0,1.5772990225413923,151449.0,288563.0,1.9053476747948155
Galicia,Spain,2005,Mar,214316.0,449375.0,2.0967869874391085,10739.0,23345.0,2.1738523139957167,225055.0,472720.0,2.1004643309413256
Galicia,Spain,2005,Apr,200809.0,399133.0,1.9876250566458675,7383.0,11905.0,1.61248814844914,208192.0,411038.0,1.974321779895481
Galicia,Spain,2005,May,223232.0,462027.0,2.06971670728211,9461.0,16529.0,1.747066906246697,232693.0,478556.0,2.0565981787161625
Galicia,Spain,2005,Jun,254693.0,544703.0,2.138664980977098,9635.0,17683.0,1.8352880124545927,264328.0,562386.0,2.127606609969432
Galicia,Spain,2005,Jul,365832.0,873958.0,2.388959959762951,19244.0,48420.0,2.5161089170650595,385076.0,922378.0,2.3953141717479145
Galicia,Spain,2005,Aug,468195.0,1218855.0,2.603306314676577,29741.0,97977.0,3.294341145220403,497936.0,1316832.0,2.6445808296648567
Galicia,Spain,2005,Sep,295630.0,671642.0,2.2719006866691474,13673.0,28931.0,2.1159218898559202,309303.0,700573.0,2.2650055123939956
Galicia,Spain,2005,Oct,240793.0,509751.0,2.116967685937714,10876.0,20389.0,1.8746781905112173,251669.0,530140.0,2.1064970258553894
Galicia,Spain,2005,Nov,197524.0,392404.0,1.9866142848463983,7489.0,12992.0,1.7348110562157832,205013.0,405396.0,1.9774160662982347
Galicia,Spain,2005,Dec,164919.0,330036.0,2.0012005893802414,8877.0,17002.0,1.915286695955841,173796.0,347038.0,1.996812354714723
Galicia,Spain,2006,Jan,148675.0,290107.0,1.951282999831848,4851.0,8281.0,1.707070707070707,153526.0,298388.0,1.9435665620155544
Galicia,Spain,2006,Feb,157591.0,307912.0,1.9538679239296661,6269.0,10380.0,1.6557664699314085,163860.0,318292.0,1.9424630782375198
Galicia,Spain,2006,Mar,194813.0,388385.0,1.9936297885664713,6512.0,11356.0,1.7438574938574938,201325.0,399741.0,1.9855507264373526
Galicia,Spain,2006,Apr,260980.0,544959.0,2.0881255268602956,15184.0,32946.0,2.1697839831401473,276164.0,577905.0,2.0926152576005563
Galicia,Spain,2006,May,231881.0,475049.0,2.0486758294125003,8780.0,14846.0,1.690888382687927,240661.0,489895.0,2.035622722418672
Galicia,Spain,2006,Jun,264688.0,559282.0,2.1129858550444296,10713.0,19415.0,1.8122841407635584,275401.0,578697.0,2.1012886663447117
Galicia,Spain,2006,Jul,356589.0,894305.0,2.5079433184983273,19011.0,48583.0,2.555520488138446,375600.0,942888.0,2.5103514376996805
Galicia,Spain,2006,Aug,442343.0,1170150.0,2.6453453541708583,29044.0,95839.0,3.2997865307808842,471387.0,1265989.0,2.6856680392119427
Galicia,Spain,2006,Sep,286742.0,643269.0,2.2433720905901473,12405.0,25667.0,2.0690850463522774,299147.0,668936.0,2.2361447716340126
Galicia,Spain,2006,Oct,246768.0,535246.0,2.1690251572327046,10031.0,19263.0,1.9203469245339448,256799.0,554509.0,2.1593113680349223
Galicia,Spain,2006,Nov,188688.0,379884.0,2.0132917832612565,7036.0,12013.0,1.7073621375781693,195724.0,391897.0,2.002294046718849
Galicia,Spain,2006,Dec,165020.0,336119.0,2.0368379590352683,10070.0,20433.0,2.0290963257199603,175090.0,356552.0,2.036392712319379
Galicia,Spain,2007,Jan,150174.0,288996.0,1.9244076870829838,4419.0,8248.0,1.8664856302330843,154593.0,297244.0,1.9227520004139902
Galicia,Spain,2007,Feb,154763.0,297623.0,1.9230888519865859,5634.0,9332.0,1.6563720269790558,160397.0,306955.0,1.9137203314276452
Galicia,Spain,2007,Mar,202108.0,399393.0,1.9761365210679438,8245.0,14516.0,1.760582171012735,210353.0,413909.0,1.9676876488569215
Galicia,Spain,2007,Apr,252003.0,532241.0,2.1120423169565443,13713.0,31583.0,2.303143002989864,265716.0,563824.0,2.121904589862861
