destination,year,month,travellers_Spain,nights_Spain,travellers_Foreign,nights_Foreign,travellers_All,nights_All,avg_stay_All
Sanxenxo,2007,Aug,41077.0,182225.0,8134.0,25318.0,49211.0,207543.0,4.2
Sanxenxo,2007,Sep,27456.0,101017.0,6818.0,15047.0,34274.0,116064.0,3.4
Sanxenxo,2007,Oct,16875.0,58883.0,5300.0,8010.0,22175.0,66893.0,3.0
Sanxenxo,2007,Nov,6061.0,18983.0,1161.0,2258.0,7222.0,21241.0,2.9
Sanxenxo,2007,Dec,3555.0,9722.0,1806.0,3889.0,5361.0,13611.0,2.5
Sanxenxo,2008,Jan,2126.0,5446.0,313.0,800.0,2439.0,6246.0,2.6
Sanxenxo,2008,Feb,4914.0,11286.0,798.0,1690.0,5712.0,12976.0,2.3
Sanxenxo,2008,Mar,11201.0,34169.0,1294.0,2947.0,12495.0,37116.0,3.0
Sanxenxo,2008,Apr,8545.0,25231.0,1571.0,3868.0,10116.0,29099.0,2.9
Sanxenxo,2008,May,14687.0,46940.0,3200.0,5335.0,17887.0,52275.0,2.9
Sanxenxo,2008,Jun,18022.0,66201.0,4684.0,10637.0,22706.0,76838.0,3.4
Sanxenxo,2008,Jul,32906.0,132124.0,5202.0,15161.0,38108.0,147285.0,3.9
Sanxenxo,2008,Aug,38880.0,177237.0,9529.0,25623.0,48409.0,202860.0,4.2
Sanxenxo,2008,Sep,22236.0,94108.0,4822.0,13113.0,27058.0,107221.0,4.0
Sanxenxo,2008,Oct,17541.0,59464.0,3109.0,5283.0,20650.0,64747.0,3.1
Sanxenxo,2008,Nov,6299.0,17848.0,990.0,1941.0,7289.0,19789.0,2.7
Sanxenxo,2008,Dec,4277.0,10290.0,1433.0,2645.0,5710.0,12935.0,2.3
Sanxenxo,2009,Jan,3899.0,8162.0,716.0,1278.0,4615.0,9440.0,2.1
Sanxenxo,2009,Feb,4135.0,8497.0,1510.0,2589.0,5645.0,11086.0,2.0
Sanxenxo,2009,Mar,5922.0,15987.0,970.0,1587.0,6892.0,17574.0,2.6
Sanxenxo,2009,Apr,13306.0,41125.0,2200.0,3495.0,15506.0,44620.0,2.9
Sanxenxo,2009,May,12634.0,41216.0,2535.0,3889.0,15169.0,45105.0,3.0
Sanxenxo,2009,Jun,18766.0,69589.0,6415.0,13250.0,25181.0,82839.0,3.3
Sanxenxo,2009,Jul,36999.0,145362.0,4695.0,11832.0,41694.0,157194.0,3.8
Sanxenxo,2009,Aug,42781.0,188703.0,7164.0,19081.0,49945.0,207784.0,4.2
Sanxenxo,2009,Sep,25834.0,104881.0,4695.0,11225.0,30529.0,116106.0,3.8
Sanxenxo,2009,Oct,20595.0,68043.0,4736.0,8610.0,25331.0,76653.0,3.0
Sanxenxo,2009,Nov,5886.0,13895.0,866.0,1888.0,6752.0,15783.0,2.3
Sanxenxo,2009,Dec,4507.0,9043.0,1028.0,1697.0,5535.0,10740.0,1.9
Sanxenxo,2010,Mar,7262.0,17330.0,325.0,559.0,7587.0,17889.0,2.4
Sanxenxo,2010,Apr,18484.0,56886.0,3103.0,5820.0,21587.0,62706.0,2.9
Sanxenxo,2010,May,21000.0,65067.0,2552.0,3449.0,23552.0,68516.0,2.9
Sanxenxo,2010,Jun,25036.0,92512.0,4912.0,12023.0,29948.0,104535.0,3.5
Sanxenxo,2010,Jul,36132.0,143183.0,6654.0,16722.0,42786.0,159905.0,3.7
Sanxenxo,2010,Aug,42018.0,187047.0,9257.0,23279.0,51275.0,210326.0,4.1
Sanxenxo,2010,Sep,34498.0,132329.0,4688.0,12226.0,39186.0,144555.0,3.7
Sanxenxo,2010,Oct,20742.0,72261.0,2759.0,5728.0,23501.0,77989.0,3.3
Sanxenxo,2010,Nov,6340.0,15827.0,811.0,1059.0,7151.0,16886.0,2.4
Sanxenxo,2011,Mar,6049.0,11615.0,715.0,1384.0,6764.0,12999.0,1.9
Sanxenxo,2011,Apr,12109.0,44716.0,1830.0,3243.0,13939.0,47959.0,3.4
Sanxenxo,2011,May,12055.0,36568.0,1749.0,2849.0,13804.0,39417.0,2.9
Sanxenxo,2011,Jun,18957.0,71562.0,6401.0,12756.0,25358.0,84318.0,3.3
Sanxenxo,2011,Jul,31577.0,129063.0,3598.0,9830.0,35175.0,138893.0,4.0
Sanxenxo,2011,Aug,39107.0,162980.0,6919.0,19631.0,46026.0,182611.0,4.0
Sanxenxo,2011,Sep,21629.0,86200.0,4946.0,11176.0,26575.0,97376.0,3.7
Sanxenxo,2011,Oct,16742.0,54503.0,2620.0,3596.0,19362.0,58099.0,3.0
Sanxenxo,2011,Nov,4540.0,11621.0,643.0,1229.0,5183.0,12850.0,2.5
Sanxenxo,2012,Mar,6768.0,14642.0,1334.0,2410.0,8102.0,17052.0,2.1
Sanxenxo,2012,Apr,12761.0,34055.0,1220.0,2260.0,13981.0,36315.0,2.6
Sanxenxo,2012,May,10347.0,36245.0,2139.0,2729.0,12486.0,38974.0,3.1
Sanxenxo,2012,Jun,15706.0,55230.0,3409.0,6939.0,19115.0,62169.0,3.3
Sanxenxo,2012,Jul,29438.0,112194.0,3715.0,11490.0,33153.0,123684.0,3.7
Sanxenxo,2012,Aug,36923.0,145288.0,7026.0,19597.0,43949.0,164885.0,3.8
Sanxenxo,2012,Sep,21160.0,75790.0,4705.0,11504.0,25865.0,87294.0,3.4
Sanxenxo,2012,Oct,12112.0,38580.0,1790.0,3780.0,13902.0,42360.0,3.1
Sanxenxo,2012,Nov,4818.0,14500.0,476.0,1028.0,5294.0,15528.0,2.9
Sanxenxo,2012,Dec,4535.0,7638.0,1206.0,1860.0,5741.0,9498.0,1.7
Sanxenxo,2013,Feb,3412.0,5410.0,529.0,883.0,3941.0,6293.0,1.6
Sanxenxo,2013,Mar,6604.0,13702.0,724.0,1216.0,7328.0,14918.0,2.0
Sanxenxo,2013,Apr,7543.0,25683.0,741.0,929.0,8284.0,26612.0,3.2
Sanxenxo,2013,May,9897.0,27646.0,1878.0,3284.0,11775.0,30930.0,2.6
Sanxenxo,2013,Jun,17176.0,51640.0,3564.0,7938.0,20740.0,59578.0,2.9
Sanxenxo,2013,Jul,32225.0,122136.0,4993.0,14071.0,37218.0,136207.0,3.7
Sanxenxo,2013,Aug,45861.0,172851.0,7992.0,24316.0,53853.0,197167.0,3.7
Sanxenxo,2013,Sep,25866.0,83431.0,4792.0,11730.0,30658.0,95161.0,3.1
Sanxenxo,2013,Oct,15648.0,40491.0,1081.0,1618.0,16729.0,42109.0,2.5
Sanxenxo,2013,Dec,3678.0,6735.0,767.0,1610.0,4445.0,8345.0,1.9
Sanxenxo,2014,Feb,3784.0,6118.0,381.0,473.0,4165.0,6591.0,1.6
Sanxenxo,2014,Mar,5690.0,11631.0,550.0,728.0,6240.0,12359.0,2.0
Sanxenxo,2014,Apr,11068.0,26712.0,2271.0,3586.0,13339.0,30298.0,2.3
Sanxenxo,2014,May,11262.0,31546.0,2312.0,4831.0,13574.0,36377.0,2.7
Sanxenxo,2014,Jun,18174.0,63399.0,4298.0,9868.0,22472.0,73267.0,3.3
Sanxenxo,2014,Jul,34979.0,127297.0,3563.0,9646.0,38542.0,136943.0,3.6
Sanxenxo,2014,Aug,47131.0,180396.0,7519.0,21843.0,54650.0,202239.0,3.7
Sanxenxo,2014,Sep,23997.0,82074.0,4027.0,10930.0,28024.0,93004.0,3.3
Sanxenxo,2014,Oct,15278.0,43031.0,1228.0,2816.0,16506.0,45847.0,2.8
Sanxenxo,2014,Nov,5325.0,14026.0,341.0,652.0,5666.0,14678.0,2.6
Sanxenxo,2015,Mar,6221.0,14165.0,660.0,1172.0,6881.0,15337.0,2.2
Sanxenxo,2015,Apr,9603.0,27599.0,1590.0,3048.0,11193.0,30647.0,2.7
Sanxenxo,2015,May,11477.0,30637.0,2086.0,3380.0,13563.0,34017.0,2.5
Sanxenxo,2015,Jun,22722.0,65166.0,3658.0,10126.0,26380.0,75292.0,2.9
Sanxenxo,2015,Jul,43408.0,149281.0,5037.0,14125.0,48445.0,163406.0,3.4
Sanxenxo,2015,Aug,50133.0,188723.0,7795.0,23618.0,57928.0,212341.0,3.7
Sanxenxo,2015,Sep,26809.0,90578.0,4602.0,12727.0,31411.0,103305.0,3.3
Sanxenxo,2015,Oct,19720.0,59328.0,2388.0,4790.0,22108.0,64118.0,2.9
Sanxenxo,2015,Nov,6514.0,15377.0,633.0,883.0,7147.0,16260.0,2.3
Sanxenxo,2015,Dec,5343.0,10098.0,425.0,960.0,5768.0,11058.0,1.9
Sanxenxo,2016,Mar,9836.0,23933.0,728.0,1409.0,10564.0,25342.0,2.4
Sanxenxo,2016,Apr,10155.0,25337.0,970.0,1978.0,11125.0,27315.0,2.5
Sanxenxo,2016,May,10686.0,31974.0,2952.0,5493.0,13638.0,37467.0,2.8
Sanxenxo,2016,Jun,23563.0,69751.0,7539.0,14532.0,31102.0,84283.0,2.7
Sanxenxo,2016,Jul,47266.0,171592.0,6889.0,20143.0,54155.0,191735.0,3.5
Sanxenxo,2016,Aug,51018.0,198807.0,9752.0,27754.0,60770.0,226561.0,3.7
Sanxenxo,2016,Sep,28327.0,99737.0,5746.0,13486.0,34073.0,113223.0,3.3
Sanxenxo,2016,Oct,19757.0,59635.0,2446.0,5031.0,22203.0,64666.0,2.9
Sanxenxo,2016,Nov,6596.0,16632.0,576.0,877.0,7172.0,17509.0,2.4
Sanxenxo,2017,Mar,5540.0,9339.0,597.0,1033.0,6137.0,10372.0,1.7
Sanxenxo,2017,Apr,17677.0,44307.0,2525.0,4730.0,20202.0,49037.0,2.4
Sanxenxo,2017,May,10641.0,32610.0,2722.0,4464.0,13363.0,37074.0,2.8
Sanxenxo,2017,Jun,27502.0,86001.0,7228.0,15221.0,34730.0,101222.0,2.9
Sanxenxo,2017,Jul,50922.0,184580.0,6424.0,20195.0,57346.0,204775.0,3.6
Sanxenxo,2017,Aug,59970.0,232956.0,9812.0,30364.0,69782.0,263320.0,3.8
Sanxenxo,2017,Sep,30100.0,105181.0,5750.0,13768.0,35850.0,118949.0,3.3
Sanxenxo,2017,Oct,23519.0,71933.0,3772.0,8017.0,27291.0,79950.0,2.9
Sanxenxo,2017,Nov,7391.0,19282.0,713.0,969.0,8104.0,20251.0,2.5
Sanxenxo,2017,Dec,6179.0,10864.0,969.0,1447.0,7148.0,12311.0,1.8
Sanxenxo,2018,Mar,9338.0,19973.0,904.0,1913.0,10242.0,21886.0,2.1
Sanxenxo,2018,Apr,12770.0,34296.0,2552.0,4132.0,15322.0,38428.0,2.5
Sanxenxo,2018,May,12910.0,37144.0,2322.0,4108.0,15232.0,41252.0,2.7
Sanxenxo,2018,Jun,22667.0,75525.0,5081.0,13052.0,27748.0,88577.0,3.2
Sanxenxo,2018,Jul,40915.0,150320.0,8338.0,19003.0,49253.0,169323.0,3.4
Sanxenxo,2018,Aug,57268.0,204653.0,11430.0,36081.0,68698.0,240734.0,3.5
Sanxenxo,2018,Sep,30823.0,100780.0,8185.0,19411.0,39008.0,120191.0,3.1
Sanxenxo,2018,Oct,21605.0,67393.0,3584.0,6560.0,25189.0,73953.0,2.9
Sanxenxo,2019,Apr,16545.0,43136.0,3016.0,7902.0,19561.0,51038.0,2.6
Sanxenxo,2019,May,15826.0,44466.0,2612.0,4972.0,18438.0,49438.0,2.7
Sanxenxo,2019,Jun,22623.0,68423.0,7946.0,19196.0,30569.0,87619.0,2.9
Sanxenxo,2019,Jul,42850.0,168037.0,7375.0,22974.0,50225.0,191011.0,3.8
Sanxenxo,2019,Aug,52597.0,213199.0,10151.0,33073.0,62748.0,246272.0,3.9
Sanxenxo,2019,Sep,27365.0,98308.0,8160.0,24076.0,35525.0,122384.0,3.4
Sanxenxo,2019,Oct,20656.0,59241.0,2852.0,5999.0,23508.0,65240.0,2.8
Sanxenxo,2019,Nov,8427.0,20876.0,794.0,1308.0,9221.0,22184.0,2.4
Sanxenxo,2019,Dec,6639.0,13310.0,857.0,1345.0,7496.0,14655.0,2.0
Sanxenxo,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanxenxo,2020,Jul,31413.0,98206.0,2157.0,5569.0,33570.0,103775.0,3.1
Sanxenxo,2020,Aug,40700.0,135419.0,3653.0,10154.0,44353.0,145573.0,3.3
Sanxenxo,2020,Sep,18633.0,50732.0,1524.0,3487.0,20157.0,54219.0,2.7
Sanxenxo,2020,Oct,6125.0,11561.0,236.0,548.0,6361.0,12109.0,1.9
Sanxenxo,2021,Apr,3075.0,4573.0,88.0,216.0,3163.0,4789.0,1.5
Sanxenxo,2021,May,12292.0,18026.0,460.0,2548.0,12752.0,20574.0,1.6
Sanxenxo,2021,Jun,18781.0,48189.0,4632.0,11828.0,23413.0,60017.0,2.6
Sanxenxo,2021,Jul,43885.0,167508.0,4133.0,10553.0,48018.0,178061.0,3.7
Sanxenxo,2021,Aug,47582.0,196383.0,8522.0,25997.0,56104.0,222380.0,4.0
Sanxenxo,2021,Sep,26829.0,97773.0,4850.0,12335.0,31679.0,110108.0,3.5
Sanxenxo,2021,Oct,19962.0,55528.0,2515.0,5925.0,22477.0,61453.0,2.7
Sanxenxo,2021,Nov,8659.0,21250.0,485.0,930.0,9144.0,22180.0,2.4
Sanxenxo,2021,Dec,5872.0,10901.0,357.0,940.0,6229.0,11841.0,1.9
Sanxenxo,2022,Mar,5713.0,9306.0,710.0,1582.0,6423.0,10888.0,1.7
Sanxenxo,2022,Apr,14360.0,40473.0,2205.0,4785.0,16565.0,45258.0,2.7
Sanxenxo,2022,May,17256.0,47709.0,3079.0,5451.0,20335.0,53160.0,2.6
Sanxenxo,2022,Jun,21514.0,67348.0,7931.0,19995.0,29445.0,87343.0,3.0
Sanxenxo,2022,Jul,50321.0,178615.0,9435.0,24804.0,59756.0,203419.0,3.4
Sanxenxo,2022,Aug,50027.0,199568.0,13332.0,39947.0,63359.0,239515.0,3.8
Vigo,2005,Jan,14421.0,27573.0,5683.0,8638.0,20104.0,36211.0,1.8
Vigo,2005,Feb,17503.0,30449.0,4355.0,7177.0,21858.0,37626.0,1.7
Vigo,2005,Mar,20979.0,38133.0,4844.0,7542.0,25823.0,45675.0,1.8
Vigo,2005,Apr,21297.0,37558.0,6793.0,11284.0,28090.0,48842.0,1.7
Vigo,2005,May,21994.0,38414.0,4972.0,7554.0,26966.0,45968.0,1.7
Vigo,2005,Jun,24001.0,44518.0,6305.0,9945.0,30306.0,54463.0,1.8
Vigo,2005,Jul,32590.0,59617.0,7622.0,14503.0,40212.0,74120.0,1.8
Vigo,2005,Aug,40457.0,85634.0,10104.0,18613.0,50561.0,104247.0,2.1
Vigo,2005,Sep,27813.0,52992.0,7812.0,13295.0,35625.0,66287.0,1.9
Vigo,2005,Oct,27837.0,50329.0,8316.0,14819.0,36153.0,65148.0,1.8
Vigo,2005,Nov,23605.0,42672.0,7313.0,12958.0,30918.0,55630.0,1.8
Vigo,2005,Dec,17382.0,34073.0,6392.0,10735.0,23774.0,44808.0,1.9
Vigo,2006,Jan,17586.0,35325.0,5333.0,8737.0,22919.0,44062.0,1.9
Vigo,2006,Feb,17275.0,31061.0,6271.0,10531.0,23546.0,41592.0,1.8
Vigo,2006,Mar,21876.0,36539.0,4840.0,9360.0,26716.0,45899.0,1.7
Vigo,2006,Apr,27505.0,51201.0,8225.0,12409.0,35730.0,63610.0,1.8
Vigo,2006,May,24894.0,44401.0,9104.0,17299.0,33998.0,61700.0,1.8
Vigo,2006,Jun,28054.0,47843.0,7927.0,14406.0,35981.0,62249.0,1.7
Vigo,2006,Jul,31965.0,65137.0,7980.0,15943.0,39945.0,81080.0,2.0
Vigo,2006,Aug,40135.0,76233.0,9721.0,17295.0,49856.0,93528.0,1.9
Vigo,2006,Sep,29074.0,48180.0,7803.0,13411.0,36877.0,61591.0,1.7
Vigo,2006,Oct,22994.0,44523.0,7709.0,13862.0,30703.0,58385.0,1.9
Vigo,2006,Nov,21626.0,35662.0,6474.0,11561.0,28100.0,47223.0,1.7
Vigo,2006,Dec,17041.0,31430.0,5179.0,9841.0,22220.0,41271.0,1.9
Vigo,2007,Jan,19671.0,36052.0,5481.0,15928.0,25152.0,51980.0,2.1
Vigo,2007,Feb,18333.0,29268.0,7423.0,20093.0,25756.0,49361.0,1.9
Vigo,2007,Mar,25639.0,38536.0,6863.0,20853.0,32502.0,59389.0,1.8
Vigo,2007,Apr,27016.0,43491.0,7054.0,19234.0,34070.0,62725.0,1.8
Vigo,2007,May,22362.0,35662.0,6555.0,12884.0,28917.0,48546.0,1.7
Vigo,2007,Jun,25787.0,42498.0,9526.0,21743.0,35313.0,64241.0,1.8
Vigo,2007,Jul,33669.0,58095.0,8101.0,15180.0,41770.0,73275.0,1.8
Vigo,2007,Aug,39362.0,80328.0,8893.0,16044.0,48255.0,96372.0,2.0
Vigo,2007,Sep,29458.0,49310.0,8334.0,15289.0,37792.0,64599.0,1.7
Vigo,2007,Oct,29221.0,48067.0,8023.0,14839.0,37244.0,62906.0,1.7
Vigo,2007,Nov,22340.0,36421.0,6471.0,13564.0,28811.0,49985.0,1.7
Vigo,2007,Dec,18501.0,31403.0,5371.0,11680.0,23872.0,43083.0,1.8
Vigo,2008,Jan,19796.0,40776.0,7679.0,10999.0,27475.0,51775.0,1.9
Vigo,2008,Feb,19562.0,32531.0,5898.0,13958.0,25460.0,46489.0,1.8
Vigo,2008,Mar,22919.0,40644.0,6290.0,13205.0,29209.0,53849.0,1.8
Vigo,2008,Apr,21882.0,37743.0,7011.0,12849.0,28893.0,50592.0,1.8
Vigo,2008,May,24774.0,44318.0,6402.0,13086.0,31176.0,57404.0,1.8
Vigo,2008,Jun,23129.0,40308.0,6177.0,13954.0,29306.0,54262.0,1.9
Vigo,2008,Jul,28615.0,53950.0,7969.0,16148.0,36584.0,70098.0,1.9
Vigo,2008,Aug,35658.0,76131.0,8501.0,18592.0,44159.0,94723.0,2.2
Vigo,2008,Sep,25008.0,50930.0,7716.0,16878.0,32724.0,67808.0,2.1
Vigo,2008,Oct,25200.0,47543.0,7417.0,15425.0,32617.0,62968.0,1.9
Vigo,2008,Nov,17616.0,32752.0,5225.0,11260.0,22841.0,44012.0,1.9
Vigo,2008,Dec,16148.0,31361.0,3810.0,8820.0,19958.0,40181.0,2.0
Vigo,2009,Jan,12941.0,25894.0,4072.0,10629.0,17013.0,36523.0,2.2
Vigo,2009,Feb,14795.0,29073.0,4325.0,9474.0,19120.0,38547.0,2.0
Vigo,2009,Mar,17484.0,32759.0,4079.0,10238.0,21563.0,42997.0,2.0
Vigo,2009,Apr,16071.0,33426.0,4924.0,12462.0,20995.0,45888.0,2.2
Vigo,2009,May,20291.0,39144.0,4807.0,11649.0,25098.0,50793.0,2.0
Vigo,2009,Jun,19883.0,38274.0,4961.0,9647.0,24844.0,47921.0,1.9
Vigo,2009,Jul,26854.0,52805.0,7205.0,17508.0,34059.0,70313.0,2.1
Vigo,2009,Aug,35822.0,74666.0,9340.0,16313.0,45162.0,90979.0,2.0
Vigo,2009,Sep,22962.0,41219.0,7697.0,17361.0,30659.0,58580.0,1.9
Vigo,2009,Oct,20156.0,41658.0,7900.0,14333.0,28056.0,55991.0,2.0
Vigo,2009,Nov,16735.0,32419.0,4329.0,9642.0,21064.0,42061.0,2.0
Vigo,2009,Dec,14522.0,28287.0,4355.0,8657.0,18877.0,36944.0,2.0
Vigo,2010,Jan,14331.0,25946.0,3792.0,9257.0,18123.0,35203.0,1.9
Vigo,2010,Feb,15365.0,27202.0,3992.0,10200.0,19357.0,37402.0,1.9
Vigo,2010,Mar,17261.0,34130.0,4085.0,10064.0,21346.0,44194.0,2.1
Vigo,2010,Apr,19843.0,37725.0,4585.0,12279.0,24428.0,50004.0,2.1
Vigo,2010,May,20669.0,39959.0,6713.0,13547.0,27382.0,53506.0,2.0
Vigo,2010,Jun,23067.0,45189.0,6986.0,16515.0,30053.0,61704.0,2.1
Vigo,2010,Jul,27969.0,55479.0,7722.0,18663.0,35691.0,74142.0,2.1
Vigo,2010,Aug,36269.0,84353.0,9693.0,18909.0,45962.0,103262.0,2.3
Vigo,2010,Sep,23909.0,48172.0,6924.0,15039.0,30833.0,63211.0,2.1
Vigo,2010,Oct,22258.0,44952.0,7064.0,14369.0,29322.0,59321.0,2.0
Vigo,2010,Nov,16215.0,31445.0,4118.0,9209.0,20333.0,40654.0,2.0
Vigo,2010,Dec,14222.0,31547.0,4035.0,7944.0,18257.0,39491.0,2.2
Vigo,2011,Jan,10819.0,21223.0,3442.0,9294.0,14261.0,30517.0,2.1
Vigo,2011,Feb,13246.0,26619.0,3511.0,8717.0,16757.0,35336.0,2.1
Vigo,2011,Mar,14132.0,28594.0,4567.0,8890.0,18699.0,37484.0,2.0
Vigo,2011,Apr,19520.0,40099.0,6498.0,11771.0,26018.0,51870.0,2.0
Vigo,2011,May,18665.0,40667.0,6487.0,14038.0,25152.0,54705.0,2.2
Vigo,2011,Jun,22617.0,43012.0,7238.0,14456.0,29855.0,57468.0,1.9
Vigo,2011,Jul,29897.0,64700.0,8179.0,16863.0,38076.0,81563.0,2.1
Vigo,2011,Aug,33003.0,78026.0,10463.0,24082.0,43466.0,102108.0,2.4
Vigo,2011,Sep,21469.0,46857.0,7111.0,14094.0,28580.0,60951.0,2.1
Vigo,2011,Oct,20503.0,41839.0,7276.0,15952.0,27779.0,57791.0,2.1
Vigo,2011,Nov,14321.0,28114.0,4364.0,10858.0,18685.0,38972.0,2.1
Vigo,2011,Dec,14772.0,28484.0,3875.0,8096.0,18647.0,36580.0,2.0
Vigo,2012,Jan,12001.0,22736.0,3441.0,6628.0,15442.0,29364.0,1.9
Vigo,2012,Feb,16328.0,25278.0,3935.0,7217.0,20263.0,32495.0,1.6
Vigo,2012,Mar,17023.0,30255.0,4123.0,7706.0,21146.0,37961.0,1.8
Vigo,2012,Apr,21363.0,41664.0,5127.0,10773.0,26490.0,52437.0,2.0
Vigo,2012,May,16941.0,31175.0,5134.0,11157.0,22075.0,42332.0,1.9
Vigo,2012,Jun,21466.0,42417.0,5856.0,12121.0,27322.0,54538.0,2.0
Vigo,2012,Jul,24617.0,52703.0,7893.0,18389.0,32510.0,71092.0,2.2
Vigo,2012,Aug,31563.0,74492.0,11679.0,26149.0,43242.0,100641.0,2.3
Vigo,2012,Sep,22302.0,46067.0,7252.0,16364.0,29554.0,62431.0,2.1
Vigo,2012,Oct,20162.0,41166.0,6400.0,13649.0,26562.0,54815.0,2.1
Vigo,2012,Nov,15564.0,29391.0,4025.0,10463.0,19589.0,39854.0,2.0
Vigo,2012,Dec,13996.0,24324.0,4482.0,9289.0,18478.0,33613.0,1.8
Vigo,2013,Jan,12617.0,24585.0,3070.0,7018.0,15687.0,31603.0,2.0
Vigo,2013,Feb,12569.0,22417.0,3625.0,8044.0,16194.0,30461.0,1.9
Vigo,2013,Mar,15678.0,27549.0,3895.0,9195.0,19573.0,36744.0,1.9
Vigo,2013,Apr,16526.0,27315.0,4423.0,9687.0,20949.0,37002.0,1.8
Vigo,2013,May,17511.0,30980.0,5462.0,11631.0,22973.0,42611.0,1.9
Vigo,2013,Jun,19171.0,33746.0,6231.0,13983.0,25402.0,47729.0,1.9
Vigo,2013,Jul,23608.0,50548.0,6873.0,15681.0,30481.0,66229.0,2.2
Vigo,2013,Aug,34063.0,87493.0,9069.0,21174.0,43132.0,108667.0,2.5
Vigo,2013,Sep,22847.0,44663.0,7605.0,14537.0,30452.0,59200.0,1.9
Vigo,2013,Oct,18050.0,33870.0,5996.0,12144.0,24046.0,46014.0,1.9
Vigo,2013,Nov,14731.0,27285.0,3278.0,6979.0,18009.0,34264.0,1.9
Vigo,2013,Dec,15746.0,27347.0,3086.0,6109.0,18832.0,33456.0,1.8
Vigo,2014,Jan,11490.0,20118.0,2646.0,5312.0,14136.0,25430.0,1.8
Vigo,2014,Feb,13363.0,23249.0,2991.0,5927.0,16354.0,29176.0,1.8
Vigo,2014,Mar,13293.0,24766.0,4074.0,8442.0,17367.0,33208.0,1.9
Vigo,2014,Apr,17878.0,32889.0,5135.0,8465.0,23013.0,41354.0,1.8
Vigo,2014,May,18868.0,37579.0,6242.0,13602.0,25110.0,51181.0,2.0
Vigo,2014,Jun,17150.0,32259.0,6510.0,14152.0,23660.0,46411.0,2.0
Vigo,2014,Jul,26033.0,54270.0,7772.0,17555.0,33805.0,71825.0,2.1
Vigo,2014,Aug,36289.0,83827.0,11302.0,23361.0,47591.0,107188.0,2.3
Vigo,2014,Sep,22758.0,43967.0,8575.0,16962.0,31333.0,60929.0,1.9
Vigo,2014,Oct,21689.0,39985.0,5567.0,11517.0,27256.0,51502.0,1.9
Vigo,2014,Nov,15793.0,27450.0,5472.0,10663.0,21265.0,38113.0,1.8
Vigo,2014,Dec,15173.0,27832.0,4303.0,7589.0,19476.0,35421.0,1.8
Vigo,2015,Jan,11969.0,21504.0,4106.0,7902.0,16075.0,29406.0,1.8
Vigo,2015,Feb,14048.0,22788.0,3695.0,6429.0,17743.0,29217.0,1.7
Vigo,2015,Mar,17242.0,31641.0,3783.0,7344.0,21025.0,38985.0,1.9
Vigo,2015,Apr,17561.0,31795.0,5830.0,10639.0,23391.0,42434.0,1.8
Vigo,2015,May,16911.0,31017.0,6759.0,12216.0,23670.0,43233.0,1.8
Vigo,2015,Jun,18784.0,34557.0,6925.0,12857.0,25709.0,47414.0,1.8
Vigo,2015,Jul,27622.0,61163.0,8174.0,17891.0,35796.0,79054.0,2.2
Vigo,2015,Aug,33553.0,85752.0,9015.0,19790.0,42568.0,105542.0,2.5
Vigo,2015,Sep,21031.0,43845.0,7628.0,15353.0,28659.0,59198.0,2.1
Vigo,2015,Oct,20162.0,42222.0,6268.0,12989.0,26430.0,55211.0,2.1
Vigo,2015,Nov,15503.0,28606.0,4340.0,9390.0,19843.0,37996.0,1.9
Vigo,2015,Dec,13956.0,27569.0,4817.0,8910.0,18773.0,36479.0,1.9
Vigo,2016,Jan,13489.0,25660.0,3783.0,8094.0,17272.0,33754.0,2.0
Vigo,2016,Feb,16240.0,31378.0,4601.0,8976.0,20841.0,40354.0,1.9
Vigo,2016,Mar,19516.0,38140.0,4254.0,8882.0,23770.0,47022.0,2.0
Vigo,2016,Apr,21317.0,34828.0,6865.0,13160.0,28182.0,47988.0,1.7
Vigo,2016,May,19997.0,35561.0,7404.0,15136.0,27401.0,50697.0,1.9
Vigo,2016,Jun,23238.0,41135.0,10595.0,19302.0,33833.0,60437.0,1.8
Vigo,2016,Jul,33753.0,70962.0,13477.0,24238.0,47230.0,95200.0,2.0
Vigo,2016,Aug,34822.0,85109.0,13359.0,27651.0,48181.0,112760.0,2.3
Vigo,2016,Sep,27226.0,56335.0,12903.0,24329.0,40129.0,80664.0,2.0
Vigo,2016,Oct,22349.0,44732.0,10348.0,21872.0,32697.0,66604.0,2.0
Vigo,2016,Nov,17035.0,32932.0,5758.0,12935.0,22793.0,45867.0,2.0
Vigo,2016,Dec,17760.0,37019.0,5167.0,9848.0,22927.0,46867.0,2.0
Vigo,2017,Jan,17039.0,32063.0,5381.0,11236.0,22420.0,43299.0,1.9
Vigo,2017,Feb,17155.0,35003.0,5532.0,10693.0,22687.0,45696.0,2.0
Vigo,2017,Mar,19712.0,39457.0,5990.0,11878.0,25702.0,51335.0,2.0
Vigo,2017,Apr,27104.0,54805.0,8959.0,16277.0,36063.0,71082.0,2.0
Vigo,2017,May,22636.0,42206.0,12541.0,21850.0,35177.0,64056.0,1.8
Vigo,2017,Jun,23773.0,44143.0,13931.0,25163.0,37704.0,69306.0,1.8
Vigo,2017,Jul,32205.0,67821.0,16036.0,30475.0,48241.0,98296.0,2.0
Vigo,2017,Aug,36939.0,85032.0,17351.0,33231.0,54290.0,118263.0,2.2
Vigo,2017,Sep,29223.0,57988.0,17524.0,29449.0,46747.0,87437.0,1.9
