,accommodation,year,month,travellers,nights,avg_stay
1966,Rural Tourism,2008,Sep,13996.0,28143.0,2.01
1967,Rural Tourism,2008,Oct,11430.0,20741.0,1.81
1968,Rural Tourism,2008,Nov,9813.0,16328.0,1.66
1969,Rural Tourism,2008,Dec,11567.0,21388.0,1.85
1970,Rural Tourism,2009,Jan,4375.0,7281.0,1.66
1971,Rural Tourism,2009,Feb,6584.0,10495.0,1.59
1972,Rural Tourism,2009,Mar,8992.0,15717.0,1.75
1973,Rural Tourism,2009,Apr,13106.0,26922.0,2.05
1974,Rural Tourism,2009,May,11129.0,20965.0,1.88
1975,Rural Tourism,2009,Jun,12154.0,22658.0,1.86
1976,Rural Tourism,2009,Jul,20125.0,46705.0,2.32
1977,Rural Tourism,2009,Aug,32245.0,95200.0,2.95
1978,Rural Tourism,2009,Sep,15004.0,29761.0,1.98
1979,Rural Tourism,2009,Oct,14188.0,25584.0,1.8
1980,Rural Tourism,2009,Nov,8843.0,13915.0,1.57
1981,Rural Tourism,2009,Dec,11325.0,21003.0,1.85
1982,Rural Tourism,2010,Jan,4776.0,7807.0,1.63
1983,Rural Tourism,2010,Feb,5120.0,8294.0,1.62
1984,Rural Tourism,2010,Mar,9578.0,17186.0,1.79
1985,Rural Tourism,2010,Apr,12841.0,24933.0,1.94
1986,Rural Tourism,2010,May,13943.0,23026.0,1.65
1987,Rural Tourism,2010,Jun,14870.0,25982.0,1.75
1988,Rural Tourism,2010,Jul,22498.0,50240.0,2.23
1989,Rural Tourism,2010,Aug,30797.0,87731.0,2.85
1990,Rural Tourism,2010,Sep,17730.0,30455.0,1.72
1991,Rural Tourism,2010,Oct,17848.0,32245.0,1.81
1992,Rural Tourism,2010,Nov,9725.0,15459.0,1.59
1993,Rural Tourism,2010,Dec,10561.0,20514.0,1.94
1994,Rural Tourism,2011,Jan,3482.0,5193.0,1.49
1995,Rural Tourism,2011,Feb,3664.0,5574.0,1.52
1996,Rural Tourism,2011,Mar,5830.0,9828.0,1.69
1997,Rural Tourism,2011,Apr,10783.0,20745.0,1.92
1998,Rural Tourism,2011,May,8126.0,13870.0,1.71
1999,Rural Tourism,2011,Jun,10817.0,18992.0,1.76
2000,Rural Tourism,2011,Jul,17261.0,36652.0,2.12
2001,Rural Tourism,2011,Aug,25066.0,79196.0,3.16
2002,Rural Tourism,2011,Sep,11368.0,21165.0,1.86
2003,Rural Tourism,2011,Oct,11750.0,19396.0,1.65
2004,Rural Tourism,2011,Nov,6792.0,10972.0,1.62
2005,Rural Tourism,2011,Dec,7592.0,14161.0,1.87
2006,Rural Tourism,2012,Jan,3231.0,5052.0,1.56
2007,Rural Tourism,2012,Feb,4397.0,6355.0,1.45
2008,Rural Tourism,2012,Mar,6255.0,8862.0,1.42
2009,Rural Tourism,2012,Apr,10001.0,20545.0,2.05
2010,Rural Tourism,2012,May,7821.0,13035.0,1.67
2011,Rural Tourism,2012,Jun,8579.0,14921.0,1.74
2012,Rural Tourism,2012,Jul,13761.0,29260.0,2.13
2013,Rural Tourism,2012,Aug,22296.0,62665.0,2.81
2014,Rural Tourism,2012,Sep,11061.0,20215.0,1.83
2015,Rural Tourism,2012,Oct,11235.0,18957.0,1.69
2016,Rural Tourism,2012,Nov,6233.0,10304.0,1.65
2017,Rural Tourism,2012,Dec,8823.0,12964.0,1.47
2018,Rural Tourism,2013,Jan,2382.0,3722.0,1.56
2019,Rural Tourism,2013,Feb,4664.0,6477.0,1.39
2020,Rural Tourism,2013,Mar,7730.0,14817.0,1.92
2021,Rural Tourism,2013,Apr,4057.0,6424.0,1.58
2022,Rural Tourism,2013,May,7227.0,12134.0,1.68
2023,Rural Tourism,2013,Jun,8922.0,14830.0,1.66
2024,Rural Tourism,2013,Jul,13453.0,31832.0,2.37
2025,Rural Tourism,2013,Aug,25301.0,69570.0,2.75
2026,Rural Tourism,2013,Sep,11602.0,22233.0,1.92
2027,Rural Tourism,2013,Oct,7541.0,12346.0,1.64
2028,Rural Tourism,2013,Nov,7194.0,11828.0,1.64
2029,Rural Tourism,2013,Dec,6933.0,11856.0,1.71
2030,Rural Tourism,2014,Jan,2706.0,4726.0,1.75
2031,Rural Tourism,2014,Feb,4237.0,6174.0,1.46
2032,Rural Tourism,2014,Mar,6054.0,10177.0,1.68
2033,Rural Tourism,2014,Apr,9059.0,18216.0,2.01
2034,Rural Tourism,2014,May,9832.0,15371.0,1.56
2035,Rural Tourism,2014,Jun,10307.0,17935.0,1.74
2036,Rural Tourism,2014,Jul,17005.0,39369.0,2.32
2037,Rural Tourism,2014,Aug,28286.0,76269.0,2.7
2038,Rural Tourism,2014,Sep,13103.0,25600.0,1.95
2039,Rural Tourism,2014,Oct,9149.0,15004.0,1.64
2040,Rural Tourism,2014,Nov,6509.0,9851.0,1.51
2041,Rural Tourism,2014,Dec,7124.0,12564.0,1.76
2042,Rural Tourism,2015,Jan,3515.0,5512.0,1.57
2043,Rural Tourism,2015,Feb,5817.0,8055.0,1.38
2044,Rural Tourism,2015,Mar,9250.0,13957.0,1.51
2045,Rural Tourism,2015,Apr,10496.0,19614.0,1.87
2046,Rural Tourism,2015,May,10532.0,16442.0,1.56
2047,Rural Tourism,2015,Jun,12450.0,21289.0,1.71
2048,Rural Tourism,2015,Jul,19700.0,43774.0,2.22
2049,Rural Tourism,2015,Aug,33010.0,85049.0,2.58
2050,Rural Tourism,2015,Sep,15243.0,28092.0,1.84
2051,Rural Tourism,2015,Oct,12675.0,21069.0,1.66
2052,Rural Tourism,2015,Nov,7340.0,12158.0,1.66
2053,Rural Tourism,2015,Dec,7450.0,14084.0,1.89
2054,Rural Tourism,2016,Jan,4908.0,7298.0,1.49
2055,Rural Tourism,2016,Feb,5697.0,8235.0,1.45
2056,Rural Tourism,2016,Mar,11133.0,22056.0,1.98
2057,Rural Tourism,2016,Apr,7508.0,10911.0,1.45
2058,Rural Tourism,2016,May,10359.0,16112.0,1.56
2059,Rural Tourism,2016,Jun,14222.0,24745.0,1.74
2060,Rural Tourism,2016,Jul,22229.0,52104.0,2.34
2061,Rural Tourism,2016,Aug,32764.0,94903.0,2.9
2062,Rural Tourism,2016,Sep,16845.0,32732.0,1.94
2063,Rural Tourism,2016,Oct,13217.0,23115.0,1.75
2064,Rural Tourism,2016,Nov,6516.0,10309.0,1.58
2065,Rural Tourism,2016,Dec,8122.0,14989.0,1.85
2066,Rural Tourism,2017,Jan,4106.0,7178.0,1.75
2067,Rural Tourism,2017,Feb,4722.0,7330.0,1.55
2068,Rural Tourism,2017,Mar,6687.0,10142.0,1.52
2069,Rural Tourism,2017,Apr,15625.0,31194.0,2.0
2070,Rural Tourism,2017,May,10069.0,15662.0,1.56
2071,Rural Tourism,2017,Jun,14223.0,24864.0,1.75
2072,Rural Tourism,2017,Jul,23542.0,57006.0,2.42
2073,Rural Tourism,2017,Aug,32464.0,95040.0,2.93
2074,Rural Tourism,2017,Sep,17945.0,35247.0,1.96
2075,Rural Tourism,2017,Oct,13123.0,24210.0,1.84
2076,Rural Tourism,2017,Nov,7800.0,12758.0,1.64
2077,Rural Tourism,2017,Dec,8857.0,19428.0,2.19
2078,Rural Tourism,2018,Jan,3962.0,6169.0,1.56
2079,Rural Tourism,2018,Feb,5343.0,8972.0,1.68
2080,Rural Tourism,2018,Mar,10626.0,20288.0,1.91
2081,Rural Tourism,2018,Apr,9128.0,15520.0,1.7
2082,Rural Tourism,2018,May,11897.0,18919.0,1.59
2083,Rural Tourism,2018,Jun,14982.0,24383.0,1.63
2084,Rural Tourism,2018,Jul,19928.0,45155.0,2.27
2085,Rural Tourism,2018,Aug,32012.0,87484.0,2.73
2086,Rural Tourism,2018,Sep,18060.0,32737.0,1.81
2087,Rural Tourism,2018,Oct,12952.0,21943.0,1.69
2088,Rural Tourism,2018,Nov,8653.0,14413.0,1.67
2089,Rural Tourism,2018,Dec,8457.0,15403.0,1.82
2090,Rural Tourism,2019,Jan,3959.0,7121.0,1.8
2091,Rural Tourism,2019,Feb,5328.0,8012.0,1.5
2092,Rural Tourism,2019,Mar,7090.0,11326.0,1.6
2093,Rural Tourism,2019,Apr,13520.0,25230.0,1.87
2094,Rural Tourism,2019,May,12270.0,19041.0,1.55
2095,Rural Tourism,2019,Jun,15416.0,25416.0,1.65
2096,Rural Tourism,2019,Jul,20847.0,50196.0,2.41
2097,Rural Tourism,2019,Aug,34278.0,92647.0,2.7
2098,Rural Tourism,2019,Sep,16084.0,29322.0,1.82
2099,Rural Tourism,2019,Oct,11482.0,18588.0,1.62
2100,Rural Tourism,2019,Nov,7445.0,11908.0,1.6
2101,Rural Tourism,2019,Dec,8055.0,15556.0,1.93
2102,Rural Tourism,2020,Jan,3549.0,5439.0,1.53
2103,Rural Tourism,2020,Feb,4833.0,7445.0,1.54
2104,Rural Tourism,2020,Mar,1151.0,1838.0,1.6
2105,Rural Tourism,2020,Apr,0.0,0.0,0.0
2106,Rural Tourism,2020,May,0.0,0.0,0.0
2107,Rural Tourism,2020,Jun,3585.0,7539.0,2.1
2108,Rural Tourism,2020,Jul,14506.0,39973.0,2.76
2109,Rural Tourism,2020,Aug,26122.0,75147.0,2.88
2110,Rural Tourism,2020,Sep,10625.0,21641.0,2.04
2111,Rural Tourism,2020,Oct,5923.0,10408.0,1.76
2112,Rural Tourism,2020,Nov,0.0,0.0,0.0
2113,Rural Tourism,2020,Dec,1414.0,2510.0,1.78
2114,Rural Tourism,2021,Jan,597.0,1253.0,2.1
2115,Rural Tourism,2021,Feb,292.0,768.0,2.63
2116,Rural Tourism,2021,Mar,3226.0,5202.0,1.61
2117,Rural Tourism,2021,Apr,5358.0,9000.0,1.68
2118,Rural Tourism,2021,May,8227.0,12020.0,1.46
2119,Rural Tourism,2021,Jun,10416.0,17962.0,1.72
2120,Rural Tourism,2021,Jul,25411.0,59346.0,2.34
2121,Rural Tourism,2021,Aug,36573.0,99439.0,2.72
2122,Rural Tourism,2021,Sep,19350.0,36763.0,1.9
2123,Rural Tourism,2021,Oct,15692.0,26893.0,1.71
2124,Rural Tourism,2021,Nov,7383.0,12503.0,1.69
2125,Rural Tourism,2021,Dec,7460.0,13992.0,1.88
2126,Rural Tourism,2022,Jan,2946.0,4498.0,1.53
2127,Rural Tourism,2022,Feb,3964.0,6452.0,1.63
2128,Rural Tourism,2022,Mar,4582.0,6821.0,1.49
2129,Rural Tourism,2022,Apr,13446.0,24552.0,1.83
2130,Rural Tourism,2022,May,12934.0,19445.0,1.5
2131,Rural Tourism,2022,Jun,14301.0,25203.0,1.76
2132,Rural Tourism,2022,Jul,21855.0,52202.0,2.39
2133,Rural Tourism,2022,Aug,30362.0,81935.0,2.7
2134,Hotels,2001,Jan,10642.0,23445.0,2.2
2135,Hotels,2001,Feb,24422.0,44113.0,1.81
2136,Hotels,2001,Mar,23163.0,46066.0,1.99
2137,Hotels,2001,Apr,34462.0,63699.0,1.85
2138,Hotels,2001,May,42735.0,72837.0,1.7
2139,Hotels,2001,Jun,52104.0,96290.0,1.85
2140,Hotels,2001,Jul,59357.0,129386.0,2.18
2141,Hotels,2001,Aug,72248.0,154930.0,2.14
2142,Hotels,2001,Sep,54881.0,105840.0,1.93
2143,Hotels,2001,Oct,40615.0,72332.0,1.78
2144,Hotels,2001,Nov,21212.0,39454.0,1.86
2145,Hotels,2001,Dec,20967.0,39328.0,1.88
2146,Hotels,2002,Jan,11998.0,25169.0,2.1
2147,Hotels,2002,Feb,17863.0,36035.0,2.02
2148,Hotels,2002,Mar,24406.0,50341.0,2.06
2149,Hotels,2002,Apr,38022.0,72547.0,1.91
2150,Hotels,2002,May,48252.0,85721.0,1.78
2151,Hotels,2002,Jun,53667.0,98374.0,1.83
2152,Hotels,2002,Jul,56728.0,125335.0,2.21
2153,Hotels,2002,Aug,78887.0,165354.0,2.1
2154,Hotels,2002,Sep,60543.0,122168.0,2.02
2155,Hotels,2002,Oct,40162.0,79410.0,1.98
2156,Hotels,2002,Nov,20574.0,48371.0,2.35
2157,Hotels,2002,Dec,22947.0,45146.0,1.97
2158,Hotels,2003,Jan,15409.0,33460.0,2.17
2159,Hotels,2003,Feb,15886.0,35896.0,2.26
2160,Hotels,2003,Mar,24806.0,46516.0,1.88
2161,Hotels,2003,Apr,42114.0,71032.0,1.69
2162,Hotels,2003,May,53264.0,90099.0,1.69
2163,Hotels,2003,Jun,57548.0,100109.0,1.74
2164,Hotels,2003,Jul,62536.0,121978.0,1.95
2165,Hotels,2003,Aug,88235.0,171355.0,1.94
2166,Hotels,2003,Sep,74183.0,136980.0,1.85
2167,Hotels,2003,Oct,46137.0,88338.0,1.91
2168,Hotels,2003,Nov,28164.0,58651.0,2.08
2169,Hotels,2003,Dec,23618.0,44825.0,1.9
2170,Hotels,2004,Jan,17117.0,37396.0,2.18
2171,Hotels,2004,Feb,27881.0,57470.0,2.06
2172,Hotels,2004,Mar,23490.0,49958.0,2.13
2173,Hotels,2004,Apr,39052.0,68085.0,1.74
2174,Hotels,2004,May,60474.0,106010.0,1.75
2175,Hotels,2004,Jun,69306.0,134977.0,1.95
2176,Hotels,2004,Jul,73944.0,150307.0,2.03
2177,Hotels,2004,Aug,89248.0,179329.0,2.01
2178,Hotels,2004,Sep,76224.0,146292.0,1.92
2179,Hotels,2004,Oct,58544.0,109316.0,1.87
2180,Hotels,2004,Nov,27273.0,54438.0,2.0
2181,Hotels,2004,Dec,24298.0,44361.0,1.83
2182,Hotels,2005,Jan,19574.0,43939.0,2.24
2183,Hotels,2005,Feb,21723.0,42508.0,1.96
2184,Hotels,2005,Mar,29215.0,51815.0,1.77
2185,Hotels,2005,Apr,46791.0,85590.0,1.83
2186,Hotels,2005,May,62221.0,108811.0,1.75
2187,Hotels,2005,Jun,73130.0,141556.0,1.94
2188,Hotels,2005,Jul,78224.0,155130.0,1.98
2189,Hotels,2005,Aug,94104.0,186379.0,1.98
2190,Hotels,2005,Sep,76562.0,142141.0,1.86
2191,Hotels,2005,Oct,60491.0,112714.0,1.86
2192,Hotels,2005,Nov,33974.0,74247.0,2.19
2193,Hotels,2005,Dec,30622.0,56508.0,1.85
2194,Hotels,2006,Jan,24410.0,51223.0,2.1
2195,Hotels,2006,Feb,27239.0,54223.0,1.99
2196,Hotels,2006,Mar,28351.0,58458.0,2.06
2197,Hotels,2006,Apr,56099.0,95036.0,1.69
2198,Hotels,2006,May,69669.0,120865.0,1.73
2199,Hotels,2006,Jun,72335.0,135348.0,1.87
2200,Hotels,2006,Jul,79455.0,158986.0,2.0
2201,Hotels,2006,Aug,95480.0,183759.0,1.92
2202,Hotels,2006,Sep,81536.0,145052.0,1.78
2203,Hotels,2006,Oct,61369.0,111318.0,1.81
2204,Hotels,2006,Nov,28609.0,62252.0,2.18
2205,Hotels,2006,Dec,29890.0,56858.0,1.9
2206,Hotels,2007,Jan,22191.0,54884.0,2.47
2207,Hotels,2007,Feb,29110.0,65665.0,2.26
2208,Hotels,2007,Mar,34004.0,75938.0,2.23
2209,Hotels,2007,Apr,59545.0,112532.0,1.89
2210,Hotels,2007,May,80021.0,147701.0,1.85
2211,Hotels,2007,Jun,87262.0,167435.0,1.92
2212,Hotels,2007,Jul,85287.0,166534.0,1.95
2213,Hotels,2007,Aug,102940.0,196768.0,1.91
2214,Hotels,2007,Sep,89593.0,159532.0,1.78
2215,Hotels,2007,Oct,76623.0,137922.0,1.8
2216,Hotels,2007,Nov,35728.0,77109.0,2.16
2217,Hotels,2007,Dec,29402.0,64540.0,2.2
2218,Hotels,2008,Jan,27043.0,57337.0,2.12
2219,Hotels,2008,Feb,29706.0,71962.0,2.42
2220,Hotels,2008,Mar,38381.0,83854.0,2.18
2221,Hotels,2008,Apr,56891.0,111997.0,1.97
2222,Hotels,2008,May,86352.0,151093.0,1.75
2223,Hotels,2008,Jun,79605.0,146056.0,1.83
2224,Hotels,2008,Jul,80528.0,164380.0,2.04
2225,Hotels,2008,Aug,92906.0,179583.0,1.93
2226,Hotels,2008,Sep,84236.0,154864.0,1.84
2227,Hotels,2008,Oct,63188.0,117453.0,1.86
2228,Hotels,2008,Nov,30082.0,64758.0,2.15
2229,Hotels,2008,Dec,24374.0,52473.0,2.15
2230,Hotels,2009,Jan,20615.0,52008.0,2.52
2231,Hotels,2009,Feb,25126.0,53911.0,2.15
2232,Hotels,2009,Mar,26695.0,60314.0,2.26
2233,Hotels,2009,Apr,47184.0,87697.0,1.86
2234,Hotels,2009,May,75190.0,131560.0,1.75
2235,Hotels,2009,Jun,76733.0,136212.0,1.78
2236,Hotels,2009,Jul,77905.0,149924.0,1.92
2237,Hotels,2009,Aug,89208.0,164740.0,1.85
2238,Hotels,2009,Sep,83460.0,150910.0,1.81
2239,Hotels,2009,Oct,69495.0,121471.0,1.75
2240,Hotels,2009,Nov,27055.0,59618.0,2.2
2241,Hotels,2009,Dec,23604.0,45518.0,1.93
2242,Hotels,2010,Jan,17306.0,43100.0,2.49
2243,Hotels,2010,Feb,23366.0,54271.0,2.32
2244,Hotels,2010,Mar,28352.0,62717.0,2.21
2245,Hotels,2010,Apr,53729.0,99875.0,1.86
2246,Hotels,2010,May,91029.0,144302.0,1.59
2247,Hotels,2010,Jun,87775.0,150768.0,1.72
2248,Hotels,2010,Jul,95953.0,182414.0,1.9
2249,Hotels,2010,Aug,111030.0,209372.0,1.89
2250,Hotels,2010,Sep,102155.0,180775.0,1.77
2251,Hotels,2010,Oct,75055.0,137978.0,1.84
2252,Hotels,2010,Nov,26297.0,53822.0,2.05
2253,Hotels,2010,Dec,22758.0,46780.0,2.06
2254,Hotels,2011,Jan,16289.0,43074.0,2.64
2255,Hotels,2011,Feb,19199.0,44357.0,2.31
2256,Hotels,2011,Mar,27610.0,55903.0,2.02
2257,Hotels,2011,Apr,54829.0,96470.0,1.76
2258,Hotels,2011,May,85954.0,139715.0,1.63
2259,Hotels,2011,Jun,94352.0,160080.0,1.7
2260,Hotels,2011,Jul,92280.0,166755.0,1.81
2261,Hotels,2011,Aug,115487.0,208201.0,1.8
2262,Hotels,2011,Sep,102556.0,165804.0,1.62
2263,Hotels,2011,Oct,68945.0,115645.0,1.68
2264,Hotels,2011,Nov,25147.0,53294.0,2.12
2265,Hotels,2011,Dec,19958.0,40638.0,2.04
2266,Hotels,2012,Jan,17688.0,40126.0,2.27
2267,Hotels,2012,Feb,19718.0,44289.0,2.25
2268,Hotels,2012,Mar,28623.0,53837.0,1.88
2269,Hotels,2012,Apr,57924.0,98711.0,1.7
2270,Hotels,2012,May,92498.0,144212.0,1.56
2271,Hotels,2012,Jun,87989.0,154880.0,1.76
2272,Hotels,2012,Jul,88763.0,157990.0,1.78
2273,Hotels,2012,Aug,114037.0,201591.0,1.77
2274,Hotels,2012,Sep,113770.0,190141.0,1.67
2275,Hotels,2012,Oct,73689.0,125785.0,1.71
2276,Hotels,2012,Nov,25488.0,55094.0,2.16
2277,Hotels,2012,Dec,22566.0,47885.0,2.12
2278,Hotels,2013,Jan,15890.0,37602.0,2.37
2279,Hotels,2013,Feb,19090.0,43089.0,2.26
2280,Hotels,2013,Mar,34389.0,69053.0,2.01
2281,Hotels,2013,Apr,58292.0,96028.0,1.65
2282,Hotels,2013,May,107480.0,160847.0,1.5
2283,Hotels,2013,Jun,114337.0,184894.0,1.62
2284,Hotels,2013,Jul,102933.0,177972.0,1.73
2285,Hotels,2013,Aug,125507.0,220304.0,1.76
2286,Hotels,2013,Sep,122999.0,198426.0,1.61
2287,Hotels,2013,Oct,81785.0,134712.0,1.65
2288,Hotels,2013,Nov,26677.0,52661.0,1.97
2289,Hotels,2013,Dec,19527.0,41925.0,2.15
2290,Hotels,2014,Jan,16207.0,35909.0,2.22
2291,Hotels,2014,Feb,18179.0,39940.0,2.2
2292,Hotels,2014,Mar,26479.0,52839.0,2.0
2293,Hotels,2014,Apr,71011.0,107080.0,1.51
2294,Hotels,2014,May,133714.0,200891.0,1.5
2295,Hotels,2014,Jun,130931.0,200813.0,1.53
2296,Hotels,2014,Jul,122714.0,199653.0,1.63
2297,Hotels,2014,Aug,151107.0,249743.0,1.65
2298,Hotels,2014,Sep,153019.0,235663.0,1.54
2299,Hotels,2014,Oct,100843.0,163402.0,1.62
2300,Hotels,2014,Nov,30700.0,57526.0,1.87
2301,Hotels,2014,Dec,23560.0,43061.0,1.83
2302,Hotels,2015,Jan,19695.0,40314.0,2.05
2303,Hotels,2015,Feb,21465.0,42917.0,2.0
2304,Hotels,2015,Mar,36897.0,67772.0,1.84
2305,Hotels,2015,Apr,81877.0,124997.0,1.53
2306,Hotels,2015,May,151743.0,210203.0,1.39
2307,Hotels,2015,Jun,161539.0,237804.0,1.47
2308,Hotels,2015,Jul,153172.0,240253.0,1.57
2309,Hotels,2015,Aug,171355.0,286250.0,1.67
2310,Hotels,2015,Sep,173654.0,268376.0,1.55
2311,Hotels,2015,Oct,121910.0,183448.0,1.5
2312,Hotels,2015,Nov,36967.0,64164.0,1.74
2313,Hotels,2015,Dec,27454.0,49907.0,1.82
2314,Hotels,2016,Jan,20486.0,43295.0,2.11
2315,Hotels,2016,Feb,24315.0,45139.0,1.86
2316,Hotels,2016,Mar,44159.0,75326.0,1.71
2317,Hotels,2016,Apr,81227.0,128213.0,1.58
2318,Hotels,2016,May,161431.0,231903.0,1.44
2319,Hotels,2016,Jun,168635.0,248405.0,1.47
2320,Hotels,2016,Jul,149827.0,243160.0,1.62
2321,Hotels,2016,Aug,176566.0,294556.0,1.67
2322,Hotels,2016,Sep,190246.0,285702.0,1.5
2323,Hotels,2016,Oct,135116.0,209345.0,1.55
2324,Hotels,2016,Nov,39986.0,73408.0,1.84
2325,Hotels,2016,Dec,29248.0,52175.0,1.78
2326,Hotels,2017,Jan,24828.0,49883.0,2.01
2327,Hotels,2017,Feb,28754.0,51365.0,1.79
2328,Hotels,2017,Mar,39157.0,73660.0,1.88
2329,Hotels,2017,Apr,101943.0,160948.0,1.58
2330,Hotels,2017,May,167848.0,246606.0,1.47
2331,Hotels,2017,Jun,172121.0,268953.0,1.56
2332,Hotels,2017,Jul,160147.0,274194.0,1.71
2333,Hotels,2017,Aug,172552.0,305846.0,1.77
2334,Hotels,2017,Sep,203179.0,307209.0,1.51
2335,Hotels,2017,Oct,152106.0,228779.0,1.5
2336,Hotels,2017,Nov,45864.0,78778.0,1.72
2337,Hotels,2017,Dec,30677.0,58561.0,1.91
2338,Hotels,2018,Jan,25721.0,53783.0,2.09
2339,Hotels,2018,Feb,30444.0,60996.0,2.0
2340,Hotels,2018,Mar,48437.0,88017.0,1.82
2341,Hotels,2018,Apr,84224.0,150357.0,1.79
2342,Hotels,2018,May,151154.0,232858.0,1.54
2343,Hotels,2018,Jun,143035.0,235585.0,1.65
2344,Hotels,2018,Jul,130582.0,234447.0,1.8
2345,Hotels,2018,Aug,155147.0,290528.0,1.87
2346,Hotels,2018,Sep,171572.0,279172.0,1.63
2347,Hotels,2018,Oct,120873.0,200210.0,1.66
2348,Hotels,2018,Nov,41644.0,97946.0,2.35
2349,Hotels,2018,Dec,36030.0,67581.0,1.88
2350,Hotels,2019,Jan,26066.0,57149.0,2.19
2351,Hotels,2019,Feb,26732.0,54938.0,2.06
2352,Hotels,2019,Mar,46332.0,94986.0,2.05
2353,Hotels,2019,Apr,111219.0,190664.0,1.71
2354,Hotels,2019,May,168166.0,259803.0,1.54
2355,Hotels,2019,Jun,168198.0,278500.0,1.66
2356,Hotels,2019,Jul,134432.0,254982.0,1.9
2357,Hotels,2019,Aug,156802.0,291613.0,1.86
2358,Hotels,2019,Sep,197865.0,323687.0,1.64
2359,Hotels,2019,Oct,141469.0,231977.0,1.64
2360,Hotels,2019,Nov,43857.0,87851.0,2.0
2361,Hotels,2019,Dec,32696.0,67854.0,2.08
2362,Hotels,2020,Jan,29141.0,61681.0,2.12
2363,Hotels,2020,Feb,35438.0,72806.0,2.05
2364,Hotels,2020,Mar,15444.0,34117.0,2.21
2365,Hotels,2020,Apr,0.0,0.0,0.0
2366,Hotels,2020,May,441.0,2642.0,5.99
2367,Hotels,2020,Jun,3034.0,10680.0,3.52
2368,Hotels,2020,Jul,25567.0,56601.0,2.21
2369,Hotels,2020,Aug,38622.0,81290.0,2.1
2370,Hotels,2020,Sep,21403.0,45064.0,2.11
2371,Hotels,2020,Oct,15356.0,33667.0,2.19
2372,Hotels,2020,Nov,5354.0,19298.0,3.6
2373,Hotels,2020,Dec,4356.0,13491.0,3.1
2374,Hotels,2021,Jan,4377.0,15207.0,3.47
2375,Hotels,2021,Feb,3713.0,12594.0,3.39
2376,Hotels,2021,Mar,5974.0,17125.0,2.87
2377,Hotels,2021,Apr,6941.0,17997.0,2.59
2378,Hotels,2021,May,16311.0,34944.0,2.14
2379,Hotels,2021,Jun,40803.0,76642.0,1.88
2380,Hotels,2021,Jul,61787.0,115371.0,1.87
2381,Hotels,2021,Aug,82000.0,161614.0,1.97
2382,Hotels,2021,Sep,99283.0,163256.0,1.64
2383,Hotels,2021,Oct,94344.0,149179.0,1.58
2384,Hotels,2021,Nov,34675.0,61280.0,1.77
2385,Hotels,2021,Dec,22331.0,44304.0,1.98
2386,Hotels,2022,Jan,17605.0,40721.0,2.31
2387,Hotels,2022,Feb,24579.0,46376.0,1.89
2388,Hotels,2022,Mar,41371.0,79090.0,1.91
2389,Hotels,2022,Apr,102536.0,162069.0,1.58
2390,Hotels,2022,May,170461.0,256591.0,1.51
2391,Hotels,2022,Jun,168803.0,271876.0,1.61
2392,Hotels,2022,Jul,150376.0,264660.0,1.76
2393,Hotels,2022,Aug,157822.0,289657.0,1.84
2394,Campings,2001,Jan,0.0,0.0,0.0
2395,Campings,2001,Jan,0.0,0.0,0.0
2396,Campings,2001,Jan,0.0,0.0,0.0
2397,Campings,2001,Feb,44.0,84.0,1.91
2398,Campings,2001,Mar,27.0,35.0,1.3
2399,Campings,2001,Apr,617.0,1316.0,2.13
2400,Campings,2001,May,523.0,1107.0,2.12
2401,Campings,2001,Jun,3796.0,7656.0,2.02
2402,Campings,2001,Jul,14735.0,36750.0,2.49
2403,Campings,2001,Aug,22988.0,53292.0,2.32
2404,Campings,2001,Sep,3124.0,7322.0,2.34
2405,Campings,2001,Oct,133.0,368.0,2.77
2406,Campings,2001,Nov,9.0,9.0,1.0
2407,Campings,2001,Dec,18.0,53.0,2.94
2408,Campings,2002,Jan,0.0,0.0,0.0
2409,Campings,2002,Jan,0.0,0.0,0.0
2410,Campings,2002,Jan,0.0,0.0,0.0
2411,Campings,2002,Feb,96.0,192.0,2.0
2412,Campings,2002,Mar,151.0,332.0,2.2
2413,Campings,2002,Apr,724.0,1371.0,1.89
2414,Campings,2002,May,921.0,1829.0,1.99
2415,Campings,2002,Jun,3120.0,6677.0,2.14
2416,Campings,2002,Jul,16455.0,43733.0,2.66
2417,Campings,2002,Aug,22214.0,62678.0,2.82
2418,Campings,2002,Sep,3460.0,7823.0,2.26
2419,Campings,2002,Oct,270.0,407.0,1.51
2420,Campings,2002,Nov,0.0,0.0,0.0
2421,Campings,2002,Nov,0.0,0.0,0.0
2422,Campings,2002,Nov,0.0,0.0,0.0
2423,Campings,2002,Dec,0.0,0.0,0.0
2424,Campings,2002,Dec,0.0,0.0,0.0
2425,Campings,2002,Dec,0.0,0.0,0.0
2426,Campings,2003,Jan,1534.0,3148.0,2.05
2427,Campings,2003,Feb,2.0,4.0,2.0
2428,Campings,2003,Mar,84.0,138.0,1.64
2429,Campings,2003,Apr,441.0,813.0,1.84
2430,Campings,2003,May,1182.0,2139.0,1.81
2431,Campings,2003,Jun,3053.0,5915.0,1.94
2432,Campings,2003,Jul,10658.0,28521.0,2.68
2433,Campings,2003,Aug,25830.0,58370.0,2.26
2434,Campings,2003,Sep,4165.0,8285.0,1.99
2435,Campings,2003,Oct,0.0,0.0,0.0
2436,Campings,2003,Oct,0.0,0.0,0.0
