accommodation_type,year,month,spain_travelers,spain_nights,spain_avg_stay,galicia_travelers,galicia_nights,galicia_avg_stay
Apartments,2015,Dec,603167.0,3978524.0,6.6,4063.0,11856.0,2.9
Apartments,2016,Jan,538905.0,3989333.0,7.4,4698.0,12578.0,2.7
Apartments,2016,Feb,587684.0,4115569.0,7.0,6041.0,14302.0,2.4
Apartments,2016,Mar,765943.0,4878254.0,6.4,8360.0,26130.0,3.1
Apartments,2016,Apr,793670.0,4385001.0,5.5,6846.0,17763.0,2.6
Apartments,2016,May,1012782.0,5525112.0,5.5,9143.0,22994.0,2.5
Apartments,2016,Jun,1209863.0,7144775.0,5.9,12835.0,36727.0,2.9
Apartments,2016,Jul,1589568.0,10477975.0,6.6,19844.0,89055.0,4.5
Apartments,2016,Aug,1665185.0,11995155.0,7.2,24273.0,115109.0,4.7
Apartments,2016,Sep,1233587.0,7700524.0,6.2,13552.0,43529.0,3.2
Apartments,2016,Oct,988426.0,6096721.0,6.2,10048.0,26170.0,2.6
Apartments,2016,Nov,620178.0,4209371.0,6.8,4607.0,13454.0,2.9
Apartments,2016,Dec,702202.0,4293834.0,6.1,5315.0,16116.0,3.0
Apartments,2017,Jan,583293.0,4293216.0,7.4,3957.0,11803.0,3.0
Apartments,2017,Feb,629513.0,4232211.0,6.7,5717.0,15125.0,2.7
Apartments,2017,Mar,725390.0,4635353.0,6.4,5020.0,15198.0,3.0
Apartments,2017,Apr,1090755.0,5599062.0,5.1,12945.0,33582.0,2.6
Apartments,2017,May,1095549.0,5857644.0,5.4,11102.0,25664.0,2.3
Apartments,2017,Jun,1375753.0,7719792.0,5.6,15078.0,42212.0,2.8
Apartments,2017,Jul,1676886.0,10845761.0,6.5,23142.0,100587.0,4.4
Apartments,2017,Aug,1756061.0,12373783.0,7.1,27335.0,120486.0,4.4
Apartments,2017,Sep,1340836.0,7950693.0,5.9,16942.0,55097.0,3.3
Apartments,2017,Oct,1028122.0,6142675.0,6.0,11876.0,29472.0,2.5
Apartments,2017,Nov,645356.0,4226692.0,6.6,4963.0,14027.0,2.8
Apartments,2017,Dec,714602.0,4271572.0,6.0,5696.0,17758.0,3.1
Apartments,2018,Jan,572883.0,4106671.0,7.2,3613.0,10472.0,2.9
Apartments,2018,Feb,632829.0,4089162.0,6.5,3902.0,11429.0,2.9
Apartments,2018,Mar,814768.0,4822514.0,5.9,6785.0,18387.0,2.7
Apartments,2018,Apr,894266.0,4682942.0,5.2,8839.0,20969.0,2.4
Apartments,2018,May,1057555.0,5544118.0,5.2,11281.0,23587.0,2.1
Apartments,2018,Jun,1326290.0,7141846.0,5.4,12439.0,33785.0,2.7
Apartments,2018,Jul,1607264.0,9992512.0,6.2,21324.0,92305.0,4.3
Apartments,2018,Aug,1734152.0,11599826.0,6.7,28084.0,122775.0,4.4
