,destination,come_from,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,year,month
1208,Costa da Morte (A Coruña),Spain,3202,5466,..,..,..,..,2005,Jan
1209,Costa da Morte (A Coruña),Spain,3740,8249,..,..,..,..,2005,Feb
1210,Costa da Morte (A Coruña),Spain,5725,12704,..,..,..,..,2005,Mar
1211,Costa da Morte (A Coruña),Spain,4236,9387,..,..,..,..,2005,Apr
1212,Costa da Morte (A Coruña),Spain,5098,12372,..,..,..,..,2005,May
1213,Costa da Morte (A Coruña),Spain,5066,10724,..,..,..,..,2005,Jun
1214,Costa da Morte (A Coruña),Spain,9801,17054,..,..,..,..,2005,Jul
1215,Costa da Morte (A Coruña),Spain,14099,30859,..,..,..,..,2005,Aug
1216,Costa da Morte (A Coruña),Spain,5742,12532,..,..,..,..,2005,Sep
1217,Costa da Morte (A Coruña),Spain,4137,10279,..,..,..,..,2005,Oct
1218,Costa da Morte (A Coruña),Spain,3206,9670,..,..,..,..,2005,Nov
1219,Costa da Morte (A Coruña),Spain,3680,7268,..,..,..,..,2005,Dec
1220,Costa da Morte (A Coruña),Spain,2940,5060,..,..,..,..,2006,Jan
1221,Costa da Morte (A Coruña),Spain,2945,8425,..,..,..,..,2006,Feb
1222,Costa da Morte (A Coruña),Spain,3719,9824,..,..,..,..,2006,Mar
1223,Costa da Morte (A Coruña),Spain,6629,13956,..,..,..,..,2006,Apr
1224,Costa da Morte (A Coruña),Spain,3775,10268,..,..,..,..,2006,May
1225,Costa da Morte (A Coruña),Spain,4806,11957,..,..,..,..,2006,Jun
1226,Costa da Morte (A Coruña),Spain,10578,25734,..,..,..,..,2006,Jul
1227,Costa da Morte (A Coruña),Spain,13027,31948,..,..,..,..,2006,Aug
1228,Costa da Morte (A Coruña),Spain,7076,15148,..,..,..,..,2006,Sep
1229,Costa da Morte (A Coruña),Spain,4849,11509,..,..,..,..,2006,Oct
1230,Costa da Morte (A Coruña),Spain,3264,8522,..,..,..,..,2006,Nov
1231,Costa da Morte (A Coruña),Spain,3747,9466,..,..,..,..,2006,Dec
1232,Costa da Morte (A Coruña),Spain,3500,6064,..,..,..,..,2007,Jan
1233,Costa da Morte (A Coruña),Spain,3962,9875,..,..,..,..,2007,Feb
1234,Costa da Morte (A Coruña),Spain,3746,11326,..,..,..,..,2007,Mar
1235,Costa da Morte (A Coruña),Spain,6895,15085,..,..,..,..,2007,Apr
1236,Costa da Morte (A Coruña),Spain,5009,10983,..,..,..,..,2007,May
1237,Costa da Morte (A Coruña),Spain,6570,14933,..,..,..,..,2007,Jun
1238,Costa da Morte (A Coruña),Spain,10729,22653,..,..,..,..,2007,Jul
1239,Costa da Morte (A Coruña),Spain,16706,39248,..,..,..,..,2007,Aug
1240,Costa da Morte (A Coruña),Spain,6780,15023,..,..,..,..,2007,Sep
1241,Costa da Morte (A Coruña),Spain,5449,11670,..,..,..,..,2007,Oct
1242,Costa da Morte (A Coruña),Spain,4023,9749,..,..,..,..,2007,Nov
1243,Costa da Morte (A Coruña),Spain,3576,8705,..,..,..,..,2007,Dec
1244,Costa da Morte (A Coruña),Spain,3074,5465,..,..,..,..,2008,Jan
1245,Costa da Morte (A Coruña),Spain,4283,9441,..,..,..,..,2008,Feb
1246,Costa da Morte (A Coruña),Spain,6588,17049,..,..,..,..,2008,Mar
1247,Costa da Morte (A Coruña),Spain,4813,11700,..,..,..,..,2008,Apr
1248,Costa da Morte (A Coruña),Spain,5010,13856,..,..,..,..,2008,May
1249,Costa da Morte (A Coruña),Spain,6725,15176,..,..,..,..,2008,Jun
1250,Costa da Morte (A Coruña),Spain,8786,23552,..,..,..,..,2008,Jul
1251,Costa da Morte (A Coruña),Spain,14162,34981,..,..,..,..,2008,Aug
1252,Costa da Morte (A Coruña),Spain,7651,17696,..,..,..,..,2008,Sep
1253,Costa da Morte (A Coruña),Spain,6287,14618,..,..,..,..,2008,Oct
1254,Costa da Morte (A Coruña),Spain,4058,9562,..,..,..,..,2008,Nov
1255,Costa da Morte (A Coruña),Spain,3417,7760,..,..,..,..,2008,Dec
1256,Costa da Morte (A Coruña),Spain,3199,6820,..,..,..,..,2009,Jan
1257,Costa da Morte (A Coruña),Spain,3230,9030,..,..,..,..,2009,Feb
1258,Costa da Morte (A Coruña),Spain,4130,10067,..,..,..,..,2009,Mar
1259,Costa da Morte (A Coruña),Spain,6249,13024,..,..,..,..,2009,Apr
1260,Costa da Morte (A Coruña),Spain,5532,13016,..,..,..,..,2009,May
1261,Costa da Morte (A Coruña),Spain,6723,14067,..,..,..,..,2009,Jun
1262,Costa da Morte (A Coruña),Spain,10391,26041,..,..,..,..,2009,Jul
1263,Costa da Morte (A Coruña),Spain,14776,36002,..,..,..,..,2009,Aug
1264,Costa da Morte (A Coruña),Spain,8283,16766,..,..,..,..,2009,Sep
1265,Costa da Morte (A Coruña),Spain,5386,10983,..,..,..,..,2009,Oct
1266,Costa da Morte (A Coruña),Spain,3854,10951,..,..,..,..,2009,Nov
1267,Costa da Morte (A Coruña),Spain,4166,10157,..,..,..,..,2009,Dec
1268,Costa da Morte (A Coruña),Spain,3007,5729,..,..,..,..,2010,Jan
1269,Costa da Morte (A Coruña),Spain,3040,8862,..,..,..,..,2010,Feb
1270,Costa da Morte (A Coruña),Spain,3935,12342,..,..,..,..,2010,Mar
1271,Costa da Morte (A Coruña),Spain,5481,15614,..,..,..,..,2010,Apr
1272,Costa da Morte (A Coruña),Spain,6075,14354,..,..,..,..,2010,May
1273,Costa da Morte (A Coruña),Spain,6976,13063,..,..,..,..,2010,Jun
1274,Costa da Morte (A Coruña),Spain,10858,25414,..,..,..,..,2010,Jul
1275,Costa da Morte (A Coruña),Spain,15554,40704,..,..,..,..,2010,Aug
1276,Costa da Morte (A Coruña),Spain,7772,13869,..,..,..,..,2010,Sep
1277,Costa da Morte (A Coruña),Spain,6153,11051,..,..,..,..,2010,Oct
1278,Costa da Morte (A Coruña),Spain,3299,5918,..,..,..,..,2010,Nov
1279,Costa da Morte (A Coruña),Spain,2898,4699,..,..,..,..,2010,Dec
1280,Costa da Morte (A Coruña),Spain,2360,3396,..,..,..,..,2011,Jan
1281,Costa da Morte (A Coruña),Spain,3297,6570,..,..,..,..,2011,Feb
1282,Costa da Morte (A Coruña),Spain,3534,5808,..,..,..,..,2011,Mar
1283,Costa da Morte (A Coruña),Spain,6682,11290,..,..,..,..,2011,Apr
1284,Costa da Morte (A Coruña),Spain,4928,9192,..,..,..,..,2011,May
1285,Costa da Morte (A Coruña),Spain,5388,9253,..,..,..,..,2011,Jun
1286,Costa da Morte (A Coruña),Spain,9801,20236,..,..,..,..,2011,Jul
1287,Costa da Morte (A Coruña),Spain,13296,30819,..,..,..,..,2011,Aug
1288,Costa da Morte (A Coruña),Spain,7703,14813,..,..,..,..,2011,Sep
1289,Costa da Morte (A Coruña),Spain,4255,7970,..,..,..,..,2011,Oct
1290,Costa da Morte (A Coruña),Spain,2213,5010,..,..,..,..,2011,Nov
1291,Costa da Morte (A Coruña),Spain,2108,3764,..,..,..,..,2011,Dec
1292,Costa da Morte (A Coruña),Spain,1357,2750,..,..,..,..,2012,Jan
1293,Costa da Morte (A Coruña),Spain,1508,2518,..,..,..,..,2012,Feb
1294,Costa da Morte (A Coruña),Spain,2023,11157,..,..,..,..,2012,Mar
1295,Costa da Morte (A Coruña),Spain,4941,12334,..,..,..,..,2012,Apr
1296,Costa da Morte (A Coruña),Spain,3975,12940,..,..,..,..,2012,May
1297,Costa da Morte (A Coruña),Spain,5620,11855,..,..,..,..,2012,Jun
1298,Costa da Morte (A Coruña),Spain,8025,22297,..,..,..,..,2012,Jul
1299,Costa da Morte (A Coruña),Spain,13166,35579,..,..,..,..,2012,Aug
1300,Costa da Morte (A Coruña),Spain,5805,17984,..,..,..,..,2012,Sep
1301,Costa da Morte (A Coruña),Spain,5337,12910,..,..,..,..,2012,Oct
1302,Costa da Morte (A Coruña),Spain,2207,9702,..,..,..,..,2012,Nov
1303,Costa da Morte (A Coruña),Spain,2355,6889,..,..,..,..,2012,Dec
1304,Costa da Morte (A Coruña),Spain,1480,2666,..,..,..,..,2013,Jan
1305,Costa da Morte (A Coruña),Spain,2150,3516,..,..,..,..,2013,Feb
1306,Costa da Morte (A Coruña),Spain,3082,4805,..,..,..,..,2013,Mar
1307,Costa da Morte (A Coruña),Spain,2497,3738,..,..,..,..,2013,Apr
1308,Costa da Morte (A Coruña),Spain,3593,5725,..,..,..,..,2013,May
1309,Costa da Morte (A Coruña),Spain,5328,7710,..,..,..,..,2013,Jun
1310,Costa da Morte (A Coruña),Spain,9523,15342,..,..,..,..,2013,Jul
1311,Costa da Morte (A Coruña),Spain,18277,31740,..,..,..,..,2013,Aug
1312,Costa da Morte (A Coruña),Spain,7683,12123,..,..,..,..,2013,Sep
1313,Costa da Morte (A Coruña),Spain,4658,6699,..,..,..,..,2013,Oct
1314,Costa da Morte (A Coruña),Spain,2782,3857,..,..,..,..,2013,Nov
1315,Costa da Morte (A Coruña),Spain,3284,4792,..,..,..,..,2013,Dec
1316,Costa da Morte (A Coruña),Spain,1799,2790,..,..,..,..,2014,Jan
1317,Costa da Morte (A Coruña),Spain,2307,7295,..,..,..,..,2014,Feb
1318,Costa da Morte (A Coruña),Spain,3177,10037,..,..,..,..,2014,Mar
1319,Costa da Morte (A Coruña),Spain,6482,12672,..,..,..,..,2014,Apr
1320,Costa da Morte (A Coruña),Spain,4374,11584,..,..,..,..,2014,May
1321,Costa da Morte (A Coruña),Spain,7037,13776,..,..,..,..,2014,Jun
1322,Costa da Morte (A Coruña),Spain,13145,24797,..,..,..,..,2014,Jul
1323,Costa da Morte (A Coruña),Spain,19663,38171,..,..,..,..,2014,Aug
1324,Costa da Morte (A Coruña),Spain,12271,20692,..,..,..,..,2014,Sep
1325,Costa da Morte (A Coruña),Spain,6292,13218,..,..,..,..,2014,Oct
1326,Costa da Morte (A Coruña),Spain,4357,10351,..,..,..,..,2014,Nov
1327,Costa da Morte (A Coruña),Spain,2969,6313,..,..,..,..,2014,Dec
1328,Costa da Morte (A Coruña),Spain,1559,2442,..,..,..,..,2015,Jan
1329,Costa da Morte (A Coruña),Spain,2623,6562,..,..,..,..,2015,Feb
1330,Costa da Morte (A Coruña),Spain,3867,8938,..,..,..,..,2015,Mar
1331,Costa da Morte (A Coruña),Spain,5233,10514,..,..,..,..,2015,Apr
1332,Costa da Morte (A Coruña),Spain,5984,11973,..,..,..,..,2015,May
1333,Costa da Morte (A Coruña),Spain,8159,18203,..,..,..,..,2015,Jun
1334,Costa da Morte (A Coruña),Spain,13005,21533,..,..,..,..,2015,Jul
1335,Costa da Morte (A Coruña),Spain,18978,36224,..,..,..,..,2015,Aug
1336,Costa da Morte (A Coruña),Spain,10356,17909,..,..,..,..,2015,Sep
1337,Costa da Morte (A Coruña),Spain,5371,12501,..,..,..,..,2015,Oct
1338,Costa da Morte (A Coruña),Spain,1838,6148,..,..,..,..,2015,Nov
1339,Costa da Morte (A Coruña),Spain,2391,7887,..,..,..,..,2015,Dec
1340,Costa da Morte (A Coruña),Spain,1849,2852,..,..,..,..,2016,Jan
1341,Costa da Morte (A Coruña),Spain,2262,5995,..,..,..,..,2016,Feb
1342,Costa da Morte (A Coruña),Spain,5570,11531,..,..,..,..,2016,Mar
1343,Costa da Morte (A Coruña),Spain,4452,9913,..,..,..,..,2016,Apr
1344,Costa da Morte (A Coruña),Spain,6596,12133,..,..,..,..,2016,May
1345,Costa da Morte (A Coruña),Spain,7624,14518,..,..,..,..,2016,Jun
1346,Costa da Morte (A Coruña),Spain,17980,32462,..,..,..,..,2016,Jul
1347,Costa da Morte (A Coruña),Spain,20909,46497,..,..,..,..,2016,Aug
1348,Costa da Morte (A Coruña),Spain,11001,19832,..,..,..,..,2016,Sep
1349,Costa da Morte (A Coruña),Spain,5500,11541,..,..,..,..,2016,Oct
1350,Costa da Morte (A Coruña),Spain,3250,7021,..,..,..,..,2016,Nov
1351,Costa da Morte (A Coruña),Spain,1952,7271,..,..,..,..,2016,Dec
1352,Costa da Morte (A Coruña),Spain,1582,2128,..,..,..,..,2017,Jan
1353,Costa da Morte (A Coruña),Spain,2333,6335,..,..,..,..,2017,Feb
1354,Costa da Morte (A Coruña),Spain,3000,8534,..,..,..,..,2017,Mar
1355,Costa da Morte (A Coruña),Spain,7739,20889,..,..,..,..,2017,Apr
1356,Costa da Morte (A Coruña),Spain,8066,17640,..,..,..,..,2017,May
1357,Costa da Morte (A Coruña),Spain,7533,18699,..,..,..,..,2017,Jun
1358,Costa da Morte (A Coruña),Spain,18073,36791,..,..,..,..,2017,Jul
1359,Costa da Morte (A Coruña),Spain,20060,48404,..,..,..,..,2017,Aug
1360,Costa da Morte (A Coruña),Spain,10231,20883,..,..,..,..,2017,Sep
1361,Costa da Morte (A Coruña),Spain,7059,16256,..,..,..,..,2017,Oct
1362,Costa da Morte (A Coruña),Spain,3861,10054,..,..,..,..,2017,Nov
1363,Costa da Morte (A Coruña),Spain,2732,10987,..,..,..,..,2017,Dec
1364,Costa da Morte (A Coruña),Spain,1874,2401,..,..,..,..,2018,Jan
1365,Costa da Morte (A Coruña),Spain,2072,2923,..,..,..,..,2018,Feb
1366,Costa da Morte (A Coruña),Spain,4830,6379,..,..,..,..,2018,Mar
1367,Costa da Morte (A Coruña),Spain,5202,7170,..,..,..,..,2018,Apr
1368,Costa da Morte (A Coruña),Spain,7592,10257,..,..,..,..,2018,May
1369,Costa da Morte (A Coruña),Spain,7888,11915,..,..,..,..,2018,Jun
1370,Costa da Morte (A Coruña),Spain,16297,27085,..,..,..,..,2018,Jul
1371,Costa da Morte (A Coruña),Spain,18634,38312,..,..,..,..,2018,Aug
1372,Costa da Morte (A Coruña),Spain,10474,17407,..,..,..,..,2018,Sep
1373,Costa da Morte (A Coruña),Spain,5226,7535,..,..,..,..,2018,Oct
1374,Costa da Morte (A Coruña),Spain,3510,5257,..,..,..,..,2018,Nov
1375,Costa da Morte (A Coruña),Spain,2181,3345,..,..,..,..,2018,Dec
1376,Costa da Morte (A Coruña),Spain,2186,2610,..,..,..,..,2019,Jan
1377,Costa da Morte (A Coruña),Spain,2688,4159,..,..,..,..,2019,Feb
1378,Costa da Morte (A Coruña),Spain,3567,4914,..,..,..,..,2019,Mar
1379,Costa da Morte (A Coruña),Spain,8543,12793,..,..,..,..,2019,Apr
1380,Costa da Morte (A Coruña),Spain,7513,11602,..,..,..,..,2019,May
1381,Costa da Morte (A Coruña),Spain,9614,17345,..,..,..,..,2019,Jun
1382,Costa da Morte (A Coruña),Spain,17250,32533,..,..,..,..,2019,Jul
1383,Costa da Morte (A Coruña),Spain,23566,45261,..,..,..,..,2019,Aug
1384,Costa da Morte (A Coruña),Spain,11797,19184,..,..,..,..,2019,Sep
1385,Costa da Morte (A Coruña),Spain,7983,11392,..,..,..,..,2019,Oct
1386,Costa da Morte (A Coruña),Spain,3526,5369,..,..,..,..,2019,Nov
1387,Costa da Morte (A Coruña),Spain,4220,5757,..,..,..,..,2019,Dec
1388,Costa da Morte (A Coruña),Spain,2615,3721,..,..,..,..,2020,Jan
1389,Costa da Morte (A Coruña),Spain,3251,4418,..,..,..,..,2020,Feb
1390,Costa da Morte (A Coruña),Spain,1725,1932,..,..,..,..,2020,Mar
1391,Costa da Morte (A Coruña),Spain,0,0,..,..,..,..,2020,Apr
1392,Costa da Morte (A Coruña),Spain,..,..,..,..,..,..,2020,May
1393,Costa da Morte (A Coruña),Spain,..,..,..,..,..,..,2020,Jun
1394,Costa da Morte (A Coruña),Spain,14738,26325,..,..,..,..,2020,Jul
1395,Costa da Morte (A Coruña),Spain,23249,45055,..,..,..,..,2020,Aug
1396,Costa da Morte (A Coruña),Spain,7677,11710,..,..,..,..,2020,Sep
1397,Costa da Morte (A Coruña),Spain,4293,5625,..,..,..,..,2020,Oct
1398,Costa da Morte (A Coruña),Spain,829,1306,..,..,..,..,2020,Nov
1399,Costa da Morte (A Coruña),Spain,787,924,..,..,..,..,2020,Dec
1400,Costa da Morte (A Coruña),Spain,353,603,..,..,..,..,2021,Jan
1401,Costa da Morte (A Coruña),Spain,504,642,..,..,..,..,2021,Feb
1402,Costa da Morte (A Coruña),Spain,2461,3207,..,..,..,..,2021,Mar
1403,Costa da Morte (A Coruña),Spain,3308,4421,..,..,..,..,2021,Apr
1404,Costa da Morte (A Coruña),Spain,4190,5531,..,..,..,..,2021,May
1405,Costa da Morte (A Coruña),Spain,9769,15515,..,..,..,..,2021,Jun
1406,Costa da Morte (A Coruña),Spain,22255,42588,..,..,..,..,2021,Jul
1407,Costa da Morte (A Coruña),Spain,25862,54282,..,..,..,..,2021,Aug
1408,Costa da Morte (A Coruña),Spain,15530,26800,..,..,..,..,2021,Sep
1409,Costa da Morte (A Coruña),Spain,9909,16637,..,..,..,..,2021,Oct
1410,Costa da Morte (A Coruña),Spain,5204,9327,..,..,..,..,2021,Nov
1411,Costa da Morte (A Coruña),Spain,3655,7151,..,..,..,..,2021,Dec
1412,Costa da Morte (A Coruña),Spain,1123,1573,..,..,..,..,2022,Jan
1413,Costa da Morte (A Coruña),Spain,1831,2104,..,..,..,..,2022,Feb
1414,Costa da Morte (A Coruña),Spain,2586,7466,..,..,..,..,2022,Mar
1415,Costa da Morte (A Coruña),Spain,11177,20458,..,..,..,..,2022,Apr
1416,Costa da Morte (A Coruña),Spain,9114,18223,..,..,..,..,2022,May
1417,Costa da Morte (A Coruña),Spain,9077,18943,..,..,..,..,2022,Jun
1418,Costa da Morte (A Coruña),Spain,22451,43728,..,..,..,..,2022,Jul
1419,Costa da Morte (A Coruña),Spain,29080,56145,..,..,..,..,2022,Aug
1420,Rías Altas (A Coruña),Spain,23980.5,54209.6,..,..,..,..,1999,Jan
1421,Rías Altas (A Coruña),Spain,22966.6,47887.4,..,..,..,..,1999,Feb
1422,Rías Altas (A Coruña),Spain,30587.9,61121.3,..,..,..,..,1999,Mar
1423,Rías Altas (A Coruña),Spain,34460.3,78004.5,..,..,..,..,1999,Apr
1424,Rías Altas (A Coruña),Spain,34714,80233.1,..,..,..,..,1999,May
1425,Rías Altas (A Coruña),Spain,36530.9,81493.3,..,..,..,..,1999,Jun
1426,Rías Altas (A Coruña),Spain,42678.8,98099.6,..,..,..,..,1999,Jul
1427,Rías Altas (A Coruña),Spain,49454.5,133908.3,..,..,..,..,1999,Aug
1428,Rías Altas (A Coruña),Spain,45005.9,97667,..,..,..,..,1999,Sep
1429,Rías Altas (A Coruña),Spain,40058.7,91257.5,..,..,..,..,1999,Oct
1430,Rías Altas (A Coruña),Spain,32177.4,64981.3,..,..,..,..,1999,Nov
1431,Rías Altas (A Coruña),Spain,21919.1,45623.2,..,..,..,..,1999,Dec
1432,Rías Altas (A Coruña),Spain,19827.2,39995.5,..,..,..,..,2000,Jan
1433,Rías Altas (A Coruña),Spain,24978.9,53097.6,..,..,..,..,2000,Feb
1434,Rías Altas (A Coruña),Spain,29028.6,58573,..,..,..,..,2000,Mar
1435,Rías Altas (A Coruña),Spain,34913.2,72417.7,..,..,..,..,2000,Apr
1436,Rías Altas (A Coruña),Spain,32620.9,67424.9,..,..,..,..,2000,May
1437,Rías Altas (A Coruña),Spain,36954.5,77721.6,..,..,..,..,2000,Jun
1438,Rías Altas (A Coruña),Spain,38745.3,95028.6,..,..,..,..,2000,Jul
1439,Rías Altas (A Coruña),Spain,50123.8,144997.1,..,..,..,..,2000,Aug
1440,Rías Altas (A Coruña),Spain,36003.8,76505.6,..,..,..,..,2000,Sep
1441,Rías Altas (A Coruña),Spain,34072.2,76129.3,..,..,..,..,2000,Oct
1442,Rías Altas (A Coruña),Spain,24456.4,53244.4,..,..,..,..,2000,Nov
1443,Rías Altas (A Coruña),Spain,22780.4,48016.1,..,..,..,..,2000,Dec
1444,Rías Altas (A Coruña),Spain,19803,49410.3,..,..,..,..,2001,Jan
1445,Rías Altas (A Coruña),Spain,19228.2,42305.8,..,..,..,..,2001,Feb
1446,Rías Altas (A Coruña),Spain,26841,55024.6,..,..,..,..,2001,Mar
1447,Rías Altas (A Coruña),Spain,29996.4,71046.8,..,..,..,..,2001,Apr
1448,Rías Altas (A Coruña),Spain,28204.3,66073.4,..,..,..,..,2001,May
1449,Rías Altas (A Coruña),Spain,30197.1,74344.7,..,..,..,..,2001,Jun
1450,Rías Altas (A Coruña),Spain,34622.7,87629.7,..,..,..,..,2001,Jul
1451,Rías Altas (A Coruña),Spain,46531.5,124445.4,..,..,..,..,2001,Aug
1452,Rías Altas (A Coruña),Spain,33184.7,72021.3,..,..,..,..,2001,Sep
1453,Rías Altas (A Coruña),Spain,30710.9,67629.9,..,..,..,..,2001,Oct
1454,Rías Altas (A Coruña),Spain,27060.2,57109.9,..,..,..,..,2001,Nov
1455,Rías Altas (A Coruña),Spain,23386.8,48824.5,..,..,..,..,2001,Dec
1456,Rías Altas (A Coruña),Spain,18161.9,39214.6,..,..,..,..,2002,Jan
1457,Rías Altas (A Coruña),Spain,19959.9,46605.9,..,..,..,..,2002,Feb
1458,Rías Altas (A Coruña),Spain,23353.2,54264.7,..,..,..,..,2002,Mar
1459,Rías Altas (A Coruña),Spain,26062.8,53938.5,..,..,..,..,2002,Apr
1460,Rías Altas (A Coruña),Spain,28010.9,61910.4,..,..,..,..,2002,May
1461,Rías Altas (A Coruña),Spain,28931.9,61072.9,..,..,..,..,2002,Jun
1462,Rías Altas (A Coruña),Spain,38625.1,91484.8,..,..,..,..,2002,Jul
1463,Rías Altas (A Coruña),Spain,57428.5,150154.7,..,..,..,..,2002,Aug
1464,Rías Altas (A Coruña),Spain,30701.1,66709.5,..,..,..,..,2002,Sep
1465,Rías Altas (A Coruña),Spain,25573.9,60134.2,..,..,..,..,2002,Oct
1466,Rías Altas (A Coruña),Spain,26679.3,56711.4,..,..,..,..,2002,Nov
1467,Rías Altas (A Coruña),Spain,21110.3,47704,..,..,..,..,2002,Dec
1468,Rías Altas (A Coruña),Spain,25839.8,54352.2,..,..,..,..,2003,Jan
1469,Rías Altas (A Coruña),Spain,24822.8,47807.8,..,..,..,..,2003,Feb
1470,Rías Altas (A Coruña),Spain,31215.6,59806.7,..,..,..,..,2003,Mar
1471,Rías Altas (A Coruña),Spain,38362.9,72979.5,..,..,..,..,2003,Apr
1472,Rías Altas (A Coruña),Spain,45005.6,83670.5,..,..,..,..,2003,May
1473,Rías Altas (A Coruña),Spain,43960,76224.6,..,..,..,..,2003,Jun
1474,Rías Altas (A Coruña),Spain,50982.3,96647.1,..,..,..,..,2003,Jul
1475,Rías Altas (A Coruña),Spain,72079.6,147032.5,..,..,..,..,2003,Aug
1476,Rías Altas (A Coruña),Spain,53159.3,97644.8,..,..,..,..,2003,Sep
1477,Rías Altas (A Coruña),Spain,45846.8,80224.4,..,..,..,..,2003,Oct
1478,Rías Altas (A Coruña),Spain,36893.4,67941.1,..,..,..,..,2003,Nov
1479,Rías Altas (A Coruña),Spain,33937.4,59756.7,..,..,..,..,2003,Dec
1480,Rías Altas (A Coruña),Spain,29053.7,51269.9,..,..,..,..,2004,Jan
1481,Rías Altas (A Coruña),Spain,33482.3,61700.7,..,..,..,..,2004,Feb
1482,Rías Altas (A Coruña),Spain,39952.3,70882.5,..,..,..,..,2004,Mar
1483,Rías Altas (A Coruña),Spain,46443.3,90507.6,..,..,..,..,2004,Apr
1484,Rías Altas (A Coruña),Spain,46874.4,87607.4,..,..,..,..,2004,May
1485,Rías Altas (A Coruña),Spain,54284.1,96627,..,..,..,..,2004,Jun
1486,Rías Altas (A Coruña),Spain,67295.8,127421,..,..,..,..,2004,Jul
1487,Rías Altas (A Coruña),Spain,74896.1,162650.9,..,..,..,..,2004,Aug
1488,Rías Altas (A Coruña),Spain,57771.1,103814,..,..,..,..,2004,Sep
1489,Rías Altas (A Coruña),Spain,54256.2,98096.6,..,..,..,..,2004,Oct
1490,Rías Altas (A Coruña),Spain,38329.7,66933.4,..,..,..,..,2004,Nov
1491,Rías Altas (A Coruña),Spain,39984.5,74208.5,..,..,..,..,2004,Dec
1492,Rías Altas (A Coruña),Spain,31066,56694,..,..,..,..,2005,Jan
1493,Rías Altas (A Coruña),Spain,35843,61707,..,..,..,..,2005,Feb
1494,Rías Altas (A Coruña),Spain,47518,90522,..,..,..,..,2005,Mar
1495,Rías Altas (A Coruña),Spain,49964,87291,..,..,..,..,2005,Apr
1496,Rías Altas (A Coruña),Spain,48861,91945,..,..,..,..,2005,May
1497,Rías Altas (A Coruña),Spain,52151,102240,..,..,..,..,2005,Jun
1498,Rías Altas (A Coruña),Spain,70027,131550,..,..,..,..,2005,Jul
1499,Rías Altas (A Coruña),Spain,79244,168799,..,..,..,..,2005,Aug
1500,Rías Altas (A Coruña),Spain,58411,105406,..,..,..,..,2005,Sep
1501,Rías Altas (A Coruña),Spain,52203,97904,..,..,..,..,2005,Oct
1502,Rías Altas (A Coruña),Spain,51393,86815,..,..,..,..,2005,Nov
1503,Rías Altas (A Coruña),Spain,41126,73524,..,..,..,..,2005,Dec
1504,Rías Altas (A Coruña),Spain,36283,68049,..,..,..,..,2006,Jan
1505,Rías Altas (A Coruña),Spain,35492,64965,..,..,..,..,2006,Feb
1506,Rías Altas (A Coruña),Spain,42613,81081,..,..,..,..,2006,Mar
1507,Rías Altas (A Coruña),Spain,55280,106590,..,..,..,..,2006,Apr
1508,Rías Altas (A Coruña),Spain,49591,101106,..,..,..,..,2006,May
1509,Rías Altas (A Coruña),Spain,50051,100366,..,..,..,..,2006,Jun
1510,Rías Altas (A Coruña),Spain,59392,127327,..,..,..,..,2006,Jul
1511,Rías Altas (A Coruña),Spain,68695,170039,..,..,..,..,2006,Aug
1512,Rías Altas (A Coruña),Spain,52161,105097,..,..,..,..,2006,Sep
1513,Rías Altas (A Coruña),Spain,54341,109242,..,..,..,..,2006,Oct
1514,Rías Altas (A Coruña),Spain,37062,77669,..,..,..,..,2006,Nov
1515,Rías Altas (A Coruña),Spain,36118,70915,..,..,..,..,2006,Dec
1516,Rías Altas (A Coruña),Spain,34822,64577,..,..,..,..,2007,Jan
1517,Rías Altas (A Coruña),Spain,32835,62907,..,..,..,..,2007,Feb
1518,Rías Altas (A Coruña),Spain,45326,83154,..,..,..,..,2007,Mar
1519,Rías Altas (A Coruña),Spain,47928,94523,..,..,..,..,2007,Apr
1520,Rías Altas (A Coruña),Spain,47265,83186,..,..,..,..,2007,May
1521,Rías Altas (A Coruña),Spain,48580,99949,..,..,..,..,2007,Jun
